DX_CODE_2,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,START_DATE,END_DATE,PREV_DOC_FLAG
E10.49,E1049,Type 1 diabetes w oth diabetic neurological complication,Type 1 diabetes mellitus with other diabetic neurological complication                                                                                                                                                                                          ,45586138,Type 1 diabetes mellitus with other diabetic neurological complication,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
E10.5,NA,NA,NA,1567950,Type 1 diabetes mellitus with circulatory complications,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
E10.51,E1051,Type 1 diabetes w diabetic peripheral angiopath w/o gangrene,Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene                                                                                                                                                                                   ,45547622,Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
E10.52,E1052,Type 1 diabetes w diabetic peripheral angiopathy w gangrene,Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene                                                                                                                                                                                      ,45542737,Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
E10.59,E1059,Type 1 diabetes mellitus with oth circulatory complications,Type 1 diabetes mellitus with other circulatory complications                                                                                                                                                                                                   ,45581349,Type 1 diabetes mellitus with other circulatory complications,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
E10.6,NA,NA,NA,1567951,Type 1 diabetes mellitus with other specified complications,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
E10.61,NA,NA,NA,1567952,Type 1 diabetes mellitus with diabetic arthropathy,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,FALSE
E10.610,E10610,Type 1 diabetes mellitus w diabetic neuropathic arthropathy,Type 1 diabetes mellitus with diabetic neuropathic arthropathy                                                                                                                                                                                                  ,45576440,Type 1 diabetes mellitus with diabetic neuropathic arthropathy,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.618,E10618,Type 1 diabetes mellitus with other diabetic arthropathy,Type 1 diabetes mellitus with other diabetic arthropathy                                                                                                                                                                                                        ,45537960,Type 1 diabetes mellitus with other diabetic arthropathy,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.62,NA,NA,NA,1567953,Type 1 diabetes mellitus with skin complications,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,FALSE
E10.620,E10620,Type 1 diabetes mellitus with diabetic dermatitis,Type 1 diabetes mellitus with diabetic dermatitis                                                                                                                                                                                                               ,45600639,Type 1 diabetes mellitus with diabetic dermatitis,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.621,E10621,Type 1 diabetes mellitus with foot ulcer,Type 1 diabetes mellitus with foot ulcer                                                                                                                                                                                                                        ,45605398,Type 1 diabetes mellitus with foot ulcer,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.622,E10622,Type 1 diabetes mellitus with other skin ulcer,Type 1 diabetes mellitus with other skin ulcer                                                                                                                                                                                                                  ,45581350,Type 1 diabetes mellitus with other skin ulcer,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.628,E10628,Type 1 diabetes mellitus with other skin complications,Type 1 diabetes mellitus with other skin complications                                                                                                                                                                                                          ,45566729,Type 1 diabetes mellitus with other skin complications,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.63,NA,NA,NA,1567954,Type 1 diabetes mellitus with oral complications,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,FALSE
E10.630,E10630,Type 1 diabetes mellitus with periodontal disease,Type 1 diabetes mellitus with periodontal disease                                                                                                                                                                                                               ,45557111,Type 1 diabetes mellitus with periodontal disease,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.638,E10638,Type 1 diabetes mellitus with other oral complications,Type 1 diabetes mellitus with other oral complications                                                                                                                                                                                                          ,45547623,Type 1 diabetes mellitus with other oral complications,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.64,NA,NA,NA,1567955,Type 1 diabetes mellitus with hypoglycemia,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,FALSE
E10.640,NA,NA,NA,35206877,Type 1 diabetes mellitus with hypoglycemia without coma,Condition,ICD10CM,6-char billing code,1/1/2007,12/31/2009,FALSE
E10.641,E10641,Type 1 diabetes mellitus with hypoglycemia with coma,Type 1 diabetes mellitus with hypoglycemia with coma                                                                                                                                                                                                            ,45552383,Type 1 diabetes mellitus with hypoglycemia with coma,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.649,E10649,Type 1 diabetes mellitus with hypoglycemia without coma,Type 1 diabetes mellitus with hypoglycemia without coma                                                                                                                                                                                                         ,45600640,Type 1 diabetes mellitus with hypoglycemia without coma,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,FALSE
E10.65,E1065,Type 1 diabetes mellitus with hyperglycemia,Type 1 diabetes mellitus with hyperglycemia                                                                                                                                                                                                                     ,45533018,Type 1 diabetes mellitus with hyperglycemia,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
E10.69,E1069,Type 1 diabetes mellitus with other specified complication,Type 1 diabetes mellitus with other specified complication                                                                                                                                                                                                      ,45547624,Type 1 diabetes mellitus with other specified complication,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
E10.8,E108,Type 1 diabetes mellitus with unspecified complications,Type 1 diabetes mellitus with unspecified complications                                                                                                                                                                                                         ,35206878,Type 1 diabetes mellitus with unspecified complications,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
E10.9,E109,Type 1 diabetes mellitus without complications,Type 1 diabetes mellitus without complications                                                                                                                                                                                                                  ,35206879,Type 1 diabetes mellitus without complications,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
E10.A,NA,NA,NA,1102627,"Type 1 diabetes mellitus, presymptomatic",Condition,ICD10CM,4-char nonbill code,10/1/2024,12/31/2099,FALSE
E10.A0,NA,NA,NA,1102628,"Type 1 diabetes mellitus, presymptomatic, unspecified",Condition,ICD10CM,5-char billing code,10/1/2024,12/31/2099,FALSE
E10.A1,NA,NA,NA,1102629,"Type 1 diabetes mellitus, presymptomatic, Stage 1",Condition,ICD10CM,5-char billing code,10/1/2024,12/31/2099,FALSE
E10.A2,NA,NA,NA,1102630,"Type 1 diabetes mellitus, presymptomatic, Stage 2",Condition,ICD10CM,5-char billing code,10/1/2024,12/31/2099,FALSE
