"DX_CODE_2","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"O35.03X9","O3503X9","Mat care cnsl malf/damag fts, choroid plexus cysts, oth","Maternal care for (suspected) central nervous system malformation or damage in fetus, choroid plexus cysts, other fetus",37402779,"Maternal care for (suspected) central nervous system malformation or damage in fetus, choroid plexus cysts, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.04",NA,NA,NA,37402780,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.04X0","O3504X0","Mat care (suspected) cnsl malf/damag fts, encephaloc, unsp","Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, not applicable or unspecified",37402781,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.04X1","O3504X1","Mat care cnsl malf/damag fts, encephaloc, fetus 1","Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 1",37402782,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.04X2","O3504X2","Mat care cnsl malf/damag fts, encephaloc, fetus 2","Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 2",37402783,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.04X3","O3504X3","Mat care cnsl malf/damag fts, encephaloc, fetus 3","Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 3",37402784,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.04X4","O3504X4","Mat care cnsl malf/damag fts, encephaloc, fetus 4","Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 4",37402785,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.04X5","O3504X5","Mat care cnsl malf/damag fts, encephaloc, fetus 5","Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 5",37402786,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.04X9","O3504X9","Mat care cnsl malf/damag fts, encephaloc, other fetus","Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, other fetus",37402787,"Maternal care for (suspected) central nervous system malformation or damage in fetus, encephalocele, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.05",NA,NA,NA,37402788,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.05X0","O3505X0","Mat care cnsl malf/damag fts, holoprosenceph, unsp","Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, not applicable or unspecified",37402789,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.05X1","O3505X1","Mat care cnsl malf/damag fts, holoprosenceph, fetus 1","Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 1",37402790,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.05X2","O3505X2","Mat care cnsl malf/damag fts, holoprosenceph, fetus 2","Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 2",37402791,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.05X3","O3505X3","Mat care cnsl malf/damag fts, holoprosenceph, fetus 3","Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 3",37402792,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.05X4","O3505X4","Mat care cnsl malf/damag fts, holoprosenceph, fetus 4","Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 4",37402793,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.05X5","O3505X5","Mat care cnsl malf/damag fts, holoprosenceph, fetus 5","Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 5",37402794,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.05X9","O3505X9","Mat care cnsl malf/damag fts, holoprosenceph, other fetus","Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, other fetus",37402795,"Maternal care for (suspected) central nervous system malformation or damage in fetus, holoprosencephaly, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.06",NA,NA,NA,37402796,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.06X0","O3506X0","Mat care (suspected) cnsl malf/damag fts, hydrocephaly, unsp","Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, not applicable or unspecified",37402797,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.06X1","O3506X1","Mat care (suspected) cnsl malf/damag fts, hydroceph, fetus 1","Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 1",37402798,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.06X2","O3506X2","Mat care (suspected) cnsl malf/damag fts, hydroceph, fetus 2","Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 2",37402799,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.06X3","O3506X3","Mat care (suspected) cnsl malf/damag fts, hydroceph, fetus 3","Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 3",37402800,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.06X4","O3506X4","Mat care (suspected) cnsl malf/damag fts, hydroceph, fetus 4","Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 4",37402801,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.06X5","O3506X5","Mat care (suspected) cnsl malf/damag fts, hydroceph, fetus 5","Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 5",37402802,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.06X9","O3506X9","Mat care cnsl malf/damag fts, hydroceph, other fetus","Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, other fetus",37402803,"Maternal care for (suspected) central nervous system malformation or damage in fetus, hydrocephaly, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.07",NA,NA,NA,37402804,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.07X0","O3507X0","Mat care (suspected) cnsl malf/damag fts, microcephaly, unsp","Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, not applicable or unspecified",37402805,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.07X1","O3507X1","Mat care (suspected) cnsl malf/damag fts, microceph, fetus 1","Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 1",37402806,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.07X2","O3507X2","Mat care (suspected) cnsl malf/damag fts, microceph, fetus 2","Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 2",37402807,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.07X3","O3507X3","Mat care (suspected) cnsl malf/damag fts, microceph, fetus 3","Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 3",37402808,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.07X4","O3507X4","Mat care (suspected) cnsl malf/damag fts, microceph, fetus 4","Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 4",37402809,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.07X5","O3507X5","Mat care (suspected) cnsl malf/damag fts, microceph, fetus 5","Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 5",37402810,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.07X9","O3507X9","Mat care cnsl malf/damag fts, microceph, other fetus","Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, other fetus",37402811,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.08",NA,NA,NA,37402812,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.08X0","O3508X0","Mat care (suspected) cnsl malf/damag fts, spina bifida, unsp","Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, not applicable or unspecified",37402813,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.08X1","O3508X1","Mat care cnsl malf/damag fts, spina bifida, fetus 1","Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 1",37402814,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.08X2","O3508X2","Mat care cnsl malf/damag fts, spina bifida, fetus 2","Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 2",37402815,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.08X3","O3508X3","Mat care cnsl malf/damag fts, spina bifida, fetus 3","Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 3",37402816,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.08X4","O3508X4","Mat care cnsl malf/damag fts, spina bifida, fetus 4","Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 4",37402817,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.08X5","O3508X5","Mat care cnsl malf/damag fts, spina bifida, fetus 5","Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 5",37402818,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.08X9","O3508X9","Mat care cnsl malf/damag fts, spina bifida, other fetus","Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, other fetus",37402819,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.09",NA,NA,NA,37402820,"Maternal care for (suspected) other central nervous system malformation or damage in fetus","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.09X0","O3509X0","Mat care (suspected) other cnsl malf/damag fts, unsp","Maternal care for (suspected) other central nervous system malformation or damage in fetus, not applicable or unspecified",37402821,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.09X1","O3509X1","Mat care (suspected) other cnsl malf/damag fts, fetus 1","Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 1",37402822,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.09X2","O3509X2","Mat care (suspected) other cnsl malf/damag fts, fetus 2","Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 2",37402823,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.09X3","O3509X3","Mat care (suspected) other cnsl malf/damag fts, fetus 3","Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 3",37402824,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.09X4","O3509X4","Mat care (suspected) other cnsl malf/damag fts, fetus 4","Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 4",37402825,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.09X5","O3509X5","Mat care (suspected) other cnsl malf/damag fts, fetus 5","Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 5",37402826,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.09X9","O3509X9","Mat care (suspected) other cnsl malf/damag fts, other fetus","Maternal care for (suspected) other central nervous system malformation or damage in fetus, other fetus",37402827,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.0XX0","O350XX0","Maternal care for (suspected) cnsl malform in fetus, unsp","Maternal care for (suspected) central nervous system malformation in fetus, not applicable or unspecified",45582496,"Maternal care for (suspected) central nervous system malformation in fetus, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2022-09-30",FALSE
"O35.0XX1","O350XX1","Maternal care for (suspected) cnsl malform in fetus, fetus 1","Maternal care for (suspected) central nervous system malformation in fetus, fetus 1",45606584,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2022-09-30",FALSE
"O35.0XX2","O350XX2","Maternal care for (suspected) cnsl malform in fetus, fetus 2","Maternal care for (suspected) central nervous system malformation in fetus, fetus 2",45572809,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2022-09-30",FALSE
"O35.0XX3","O350XX3","Maternal care for (suspected) cnsl malform in fetus, fetus 3","Maternal care for (suspected) central nervous system malformation in fetus, fetus 3",45543963,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2022-09-30",FALSE
"O35.0XX4","O350XX4","Maternal care for (suspected) cnsl malform in fetus, fetus 4","Maternal care for (suspected) central nervous system malformation in fetus, fetus 4",45563106,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2022-09-30",FALSE
"O35.0XX5","O350XX5","Maternal care for (suspected) cnsl malform in fetus, fetus 5","Maternal care for (suspected) central nervous system malformation in fetus, fetus 5",45596967,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2022-09-30",FALSE
"O35.0XX9","O350XX9","Maternal care for (suspected) cnsl malform in fetus, oth","Maternal care for (suspected) central nervous system malformation in fetus, other fetus",45558256,"Maternal care for (suspected) central nervous system malformation in fetus, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2022-09-30",FALSE
"O35.1",NA,NA,NA,10050,"Maternal care for (suspected) chromosomal abnormality in fetus","Condition","ICD10CM","4-char nonbill code","2014-01-01","2099-12-31",FALSE
"O35.10",NA,NA,NA,37402828,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.10X0","O3510X0","Mat care chromosomal abnormality in fetus, unspecified, unsp","Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, not applicable or unspecified",37402829,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.10X1","O3510X1","Mat care chromosomal abnlt in fetus, unspecified, fetus 1","Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 1",37402830,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.10X2","O3510X2","Mat care chromosomal abnlt in fetus, unspecified, fetus 2","Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 2",37402831,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.10X3","O3510X3","Mat care chromosomal abnlt in fetus, unspecified, fetus 3","Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 3",37402832,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.10X4","O3510X4","Mat care chromosomal abnlt in fetus, unspecified, fetus 4","Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 4",37402833,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.10X5","O3510X5","Mat care chromosomal abnlt in fetus, unspecified, fetus 5","Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 5",37402834,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.10X9","O3510X9","Mat care chromsoml abnlt in fetus, unspecified, other fetus","Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, other fetus",37402835,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.11",NA,NA,NA,37402836,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.11X0","O3511X0","Mat care chromosomal abnormality in fetus, Trisomy 13, unsp","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, not applicable or unspecified",37402837,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.11X1","O3511X1","Mat care chromosomal abnlt in fetus, Trisomy 13, fetus 1","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 1",37402838,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.11X2","O3511X2","Mat care chromosomal abnlt in fetus, Trisomy 13, fetus 2","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 2",37402839,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.11X3","O3511X3","Mat care chromosomal abnlt in fetus, Trisomy 13, fetus 3","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 3",37402840,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.11X4","O3511X4","Mat care chromosomal abnlt in fetus, Trisomy 13, fetus 4","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 4",37402841,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.11X5","O3511X5","Mat care chromosomal abnlt in fetus, Trisomy 13, fetus 5","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 5",37402842,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.11X9","O3511X9","Mat care chromosomal abnlt in fetus, Trisomy 13, other fetus","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, other fetus",37402843,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.12",NA,NA,NA,37402844,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.12X0","O3512X0","Mat care chromosomal abnormality in fetus, Trisomy 18, unsp","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, not applicable or unspecified",37402845,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.12X1","O3512X1","Mat care chromosomal abnlt in fetus, Trisomy 18, fetus 1","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 1",37402846,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.12X2","O3512X2","Mat care chromosomal abnlt in fetus, Trisomy 18, fetus 2","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 2",37402847,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.12X3","O3512X3","Mat care chromosomal abnlt in fetus, Trisomy 18, fetus 3","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 3",37402848,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.12X4","O3512X4","Mat care chromosomal abnlt in fetus, Trisomy 18, fetus 4","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 4",37402849,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.12X5","O3512X5","Mat care chromosomal abnlt in fetus, Trisomy 18, fetus 5","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 5",37402850,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.12X9","O3512X9","Mat care chromosomal abnlt in fetus, Trisomy 18, other fetus","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, other fetus",37402851,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.13",NA,NA,NA,37402852,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.13X0","O3513X0","Mat care chromosomal abnormality in fetus, Trisomy 21, unsp","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, not applicable or unspecified",37402853,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.13X1","O3513X1","Mat care chromosomal abnlt in fetus, Trisomy 21, fetus 1","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 1",37402854,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.13X2","O3513X2","Mat care chromosomal abnlt in fetus, Trisomy 21, fetus 2","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 2",37402855,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.13X3","O3513X3","Mat care chromosomal abnlt in fetus, Trisomy 21, fetus 3","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 3",37402856,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.13X4","O3513X4","Mat care chromosomal abnlt in fetus, Trisomy 21, fetus 4","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 4",37402857,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.13X5","O3513X5","Mat care chromosomal abnlt in fetus, Trisomy 21, fetus 5","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 5",37402858,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.13X9","O3513X9","Mat care chromosomal abnlt in fetus, Trisomy 21, other fetus","Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, other fetus",37402859,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.14",NA,NA,NA,37402860,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome","Condition","ICD10CM","5-char nonbill code","2022-10-01","2099-12-31",FALSE
