CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
45571460,HIV disease resulting in Kaposi sarcoma,ICD10 code,ICD10
3119906,HIV disease resulting in Kaposi's sarcoma,Clinical Finding,Nebraska Lexicon
4224096,Kaposi's sarcoma with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40627181,AIDS with Kaposi's sarcoma,Disorder,SNOMED
40376611,HIV disease resulting in Kaposi's sarcoma,Disorder,SNOMED
45934601,AIDS with Kaposi's sarcoma,Diagnosis,CIEL
42484263,HIV disease resulting in Kaposi’s sarcoma,KCD7 code,KCD7
3163483,AIDS with Kaposi's sarcoma,Clinical Finding,Nebraska Lexicon
3369039,Kaposi's sarcoma associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40613401,AIDS with presenile dementia,Disorder,SNOMED
4224240,Presenile dementia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4150851,Cognitive functions,Observable Entity,SNOMED
3161516,AIDS with presenile dementia,Clinical Finding,Nebraska Lexicon
3219916,Presenile dementia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3088335,AIDS with subacute myocarditis,Clinical Finding,Nebraska Lexicon
3360288,Subacute myocarditis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40298405,AIDS with subacute myocarditis,Disorder,SNOMED
3164687,AIDS with agranulocytosis,Clinical Finding,Nebraska Lexicon
3284866,Agranulocytosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40652283,AIDS with agranulocytosis,Disorder,SNOMED
4228760,Hyperhidrosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40612233,AIDS with skin disease,Disorder,SNOMED
3161482,AIDS with skin disease,Clinical Finding,Nebraska Lexicon
4227229,Dermatomycosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
45955931,Generalized skin disorder due to AIDS,Diagnosis,CIEL
3215670,Skin disorder associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3399835,Nocardiosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3164418,AIDS with Nocardia infection,Clinical Finding,Nebraska Lexicon
4224578,Nocardiosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40641147,AIDS with Nocardia infection,Disorder,SNOMED
3424950,Coccidioidomycosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3161182,AIDS with coccidioidomycosis,Clinical Finding,Nebraska Lexicon
40614849,AIDS with coccidioidomycosis,Disorder,SNOMED
4224740,Coccidioidomycosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3164649,AIDS with organic dementia,Clinical Finding,Nebraska Lexicon
3186327,Organic dementia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40641365,AIDS with organic dementia,Disorder,SNOMED
4224860,Organic dementia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4225017,Salmonella infection with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3174397,Salmonella infection associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3360858,Malaise associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40641912,AIDS with malaise,Disorder,SNOMED
3164591,AIDS with malaise,Clinical Finding,Nebraska Lexicon
3164578,AIDS with histoplasmosis,Clinical Finding,Nebraska Lexicon
4225170,Histoplasmosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3274872,Histoplasmosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40640008,AIDS with histoplasmosis,Disorder,SNOMED
4225193,Microsporidiosis associated with acquired immunodeficiency syndrome,Disorder,SNOMED
3160078,AIDS with microsporidiosis,Clinical Finding,Nebraska Lexicon
40487286,AIDS with microsporidiosis,Disorder,SNOMED
3225388,Microsporidiosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3315572,Viral pneumonia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3112231,Acquired immunodeficiency syndrome (AIDS) with viral pneumonia,Clinical Finding,Nebraska Lexicon
4043934,AIDS with viral pneumonia,Disorder,SNOMED
4225318,Viral pneumonia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3346250,Respiratory disorder associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40642121,AIDS with respiratory abnormality,Disorder,SNOMED
3164035,AIDS with respiratory abnormality,Clinical Finding,Nebraska Lexicon
4228754,Dyspnea with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40642744,AIDS with aplastic anemia,Disorder,SNOMED
3441084,Aplastic anaemia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4030871,Red blood cell count,Procedure,SNOMED
3164049,AIDS with aplastic anaemia,Clinical Finding,Nebraska Lexicon
4298431,White blood cell count,Procedure,SNOMED
4267147,Platelet count,Procedure,SNOMED
40480067,Measurement of total hemoglobin concentration,Procedure,SNOMED
4254680,Hemostatic function,Observable Entity,SNOMED
3163443,AIDS with infectious gastroenteritis,Clinical Finding,Nebraska Lexicon
40634549,AIDS with infectious gastroenteritis,Disorder,SNOMED
4225989,Infectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3347273,Infectious gastroenteritis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3145800,AIDS with central nervous system disorder,Clinical Finding,Nebraska Lexicon
45910997,HIV-associated central nervous system disease,Diagnosis,CIEL
40373839,AIDS with central nervous system disorder,Disorder,SNOMED
40276915,AIDS with specified diseases of the central nervous system,Disorder,SNOMED
3407330,Central nervous disorder associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3058696,AIDS with specified diseases of the central nervous system -RETIRED-,Clinical Finding,Nebraska Lexicon
45926662,HIV-associated malignant neoplasm,Diagnosis,CIEL
4226925,Immunoblastic lymphoma associated with AIDS,Disorder,SNOMED
3417214,Malignant neoplasm associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4227969,Primary lymphoma of brain with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228604,Burkitt's lymphoma associated with AIDS,Disorder,SNOMED
4226388,Reticulosarcoma with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40313685,AIDS with reticulosarcoma,Disorder,SNOMED
3266624,Reticulosarcoma associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3102677,AIDS with reticulosarcoma,Clinical Finding,Nebraska Lexicon
40376608,HIV disease resulting in Pneumocystis carinii pneumonia,Disorder,SNOMED
3119904,HIV disease resulting in Pneumocystis carinii pneumonia,Clinical Finding,Nebraska Lexicon
3149525,AIDS with pneumocystosis,Clinical Finding,Nebraska Lexicon
40533440,AIDS with pneumocystosis,Disorder,SNOMED
45571459,HIV disease resulting in Pneumocystis jirovecii pneumonia,ICD10 code,ICD10
3344769,Pneumocystosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
42484258,HIV disease resulting in Pneumocystis jirovecii pneumonia,KCD7 code,KCD7
4226502,Pneumocystosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40624329,AIDS with salivary gland disease,Disorder,SNOMED
3161752,AIDS with salivary gland disease,Clinical Finding,Nebraska Lexicon
3358492,Salivary gland disease associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40433809,AIDS with progressive multifocal leukoencephalopathy,Disorder,SNOMED
3224220,Progressive multifocal leucoencephalopathy associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3137940,AIDS with progressive multifocal leucoencephalopathy,Clinical Finding,Nebraska Lexicon
45918015,HIV STAGING - TUBERCULOSIS WITHIN YEAR,Diagnosis,CIEL
3220790,Tuberculosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40327610,AIDS with tuberculosis,Disorder,SNOMED
45942310,HIV STAGING - MYCOBACTERIUM AVIUM COMPLEX,Diagnosis,CIEL
3110403,AIDS with tuberculosis,Clinical Finding,Nebraska Lexicon
3162164,AIDS with polyneuropathy,Clinical Finding,Nebraska Lexicon
3383147,Polyneuropathy associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4274025,Disease,Disorder,SNOMED
40624705,AIDS with polyneuropathy,Disorder,SNOMED
3164118,AIDS with blindness,Clinical Finding,Nebraska Lexicon
40636708,AIDS with blindness,Disorder,SNOMED
3377063,Blindness associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4226792,Candidiasis of mouth with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40299981,AIDS with candidiasis of mouth,Disorder,SNOMED
3325190,Candidiasis of mouth associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3094558,AIDS with candidiasis of mouth,Clinical Finding,Nebraska Lexicon
3164470,AIDS with secondary thrombocytopenia,Clinical Finding,Nebraska Lexicon
45926663,thrombocytopenia associated with AIDS,Diagnosis,CIEL
40643053,AIDS with secondary thrombocytopenia,Disorder,SNOMED
3326151,Thrombocytopenia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40644474,AIDS with thrombocytopenia,Disorder,SNOMED
3164078,AIDS with thrombocytopenia,Clinical Finding,Nebraska Lexicon
3164084,AIDS with acute myocarditis,Clinical Finding,Nebraska Lexicon
3349735,Myocarditis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40644516,AIDS with acute myocarditis,Disorder,SNOMED
3149920,AIDS with radiculitis,Clinical Finding,Nebraska Lexicon
4227072,Radiculitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3182171,Radiculitis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40528131,AIDS with radiculitis,Disorder,SNOMED
40458412,AIDS with nutritional deficiency,Disorder,SNOMED
3140008,AIDS with nutritional deficiency,Clinical Finding,Nebraska Lexicon
3377715,Nutritional deficiency associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4227205,Organic brain syndrome with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40273996,AIDS with organic brain syndrome,Disorder,SNOMED
3408001,Organic brain syndrome associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3086045,AIDS with organic brain syndrome,Clinical Finding,Nebraska Lexicon
3257321,Dermatomycosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4230396,AIDS with dermatomycosis,Disorder,SNOMED
40615014,AIDS with dermatomycosis,Disorder,SNOMED
3163378,AIDS with subacute endocarditis,Clinical Finding,Nebraska Lexicon
3316782,Subacute endocarditis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40631402,AIDS with subacute endocarditis,Disorder,SNOMED
3085900,AIDS with disseminated candidiasis,Clinical Finding,Nebraska Lexicon
3407043,Disseminated candidiasis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40276909,AIDS with disseminated candidiasis,Disorder,SNOMED
40276910,AIDS with disseminated candidiasis of other and unspecified sites,Disorder,SNOMED
3054655,AIDS with disseminated candidiasis of other and unspecified sites -RETIRED-,Clinical Finding,Nebraska Lexicon
4227380,Disseminated candidiasis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40364496,AIDS with neuritis,Disorder,SNOMED
3388634,Neuritis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3144749,AIDS with neuritis,Clinical Finding,Nebraska Lexicon
3164349,AIDS with herpes zoster,Clinical Finding,Nebraska Lexicon
4227539,Herpes zoster with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3364739,Herpes zoster associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40638121,AIDS with herpes zoster,Disorder,SNOMED
45912290,HIV STAGING - ADULT HERPES ZOSTER,Diagnosis,CIEL
40611202,AIDS with primary lymphoma of the brain,Disorder,SNOMED
3161672,AIDS with primary lymphoma of the brain,Clinical Finding,Nebraska Lexicon
3419465,Primary lymphoma of brain associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3161137,Human immunodeficiency viral myelitis,Clinical Finding,Nebraska Lexicon
3248578,Myelitis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40612548,AIDS with myelitis,Disorder,SNOMED
40617177,AIDS with background retinopathy,Disorder,SNOMED
3162212,Human immunodeficiency virus-associated retinitis,Clinical Finding,Nebraska Lexicon
3246207,Retinopathy associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3122862,Acquired immune deficiency syndrome dementia complex,Clinical Finding,Nebraska Lexicon
45566770,Dementia in human immunodeficiency virus [HIV] disease,ICD10 code,ICD10
40295324,AIDS with dementia,Disorder,SNOMED
40386897,Acquired immune deficiency syndrome dementia complex,Disorder,SNOMED
3256262,Dementia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
42486501,Dementia in human immunodeficiency virus [HIV] disease(B22.0†),KCD7 code,KCD7
3087490,Acquired immune deficiency syndrome dementia complex,Clinical Finding,Nebraska Lexicon
40595410,AIDS with failure to thrive syndrome (in infant),Disorder,SNOMED
3158983,AIDS with failure to thrive syndrome (in infant),Clinical Finding,Nebraska Lexicon
3364791,Failure to thrive in infant associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3313869,Pneumonia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3085903,AIDS with pneumonia,Clinical Finding,Nebraska Lexicon
40276913,AIDS with pneumonia,Disorder,SNOMED
3159901,AIDS with infective arthritis,Clinical Finding,Nebraska Lexicon
3364528,Infective arthritis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40490143,AIDS with infective arthritis,Disorder,SNOMED
4228290,Infective arthritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4221939,Prion disease associated with AIDS,Disorder,SNOMED
3164583,AIDS with encephalopathy,Clinical Finding,Nebraska Lexicon
40640059,AIDS with encephalopathy,Disorder,SNOMED
3281664,Encephalopathy associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40485883,AIDS with encephalomyelitis,Disorder,SNOMED
3160012,AIDS with encephalomyelitis,Clinical Finding,Nebraska Lexicon
3370403,Encephalomyelitis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40300690,AIDS with neuralgia,Disorder,SNOMED
3088542,AIDS with neuralgia,Clinical Finding,Nebraska Lexicon
3310551,Neuralgia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40618514,AIDS with dyspnea,Disorder,SNOMED
4094131,Ease of respiration,Observable Entity,SNOMED
3187376,Dyspnoea associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3162826,AIDS with dyspnea,Clinical Finding,Nebraska Lexicon
40322450,AIDS with low vision,Disorder,SNOMED
3176917,Low vision associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3107203,AIDS with low vision,Clinical Finding,Nebraska Lexicon
40282030,AIDS with hyperhidrosis,Disorder,SNOMED
3189503,Hyperhidrosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4215206,Sweating,Observable Entity,SNOMED
3086475,AIDS with hyperhidrosis,Clinical Finding,Nebraska Lexicon
3271403,Paediatric human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
4239722,Asymptomatic human immunodeficiency virus infection in pregnancy,Disorder,SNOMED
4181040,General wellbeing,Observable Entity,SNOMED
3183498,Asymptomatic human immunodeficiency virus infection in pregnancy,Clinical Finding,Nebraska Lexicon
35225089,Asymptomatic human immunodeficiency virus [HIV] infection status,3-char billing code,ICD10CM
42538959,Asymptomatic human immunodeficiency virus A1 infection,Disorder,SNOMED
3571659,History of asymptomatic human immunodeficiency virus infection,Context-dependent,SNOMED
45929094,Asymptomatic Human Immunodeficiency Virus Infection,Diagnosis,CIEL
4332363,History of asymptomatic human immunodeficiency virus infection,Context-dependent,SNOMED
42505286,Asymptomatic human immunodeficiency virus [HIV] infection status,KCD7 code,KCD7
42536591,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with malaria,Disorder,SNOMED
45566407,Asymptomatic human immunodeficiency virus [HIV] infection status,ICD10 Hierarchy,ICD10
3424477,Asymptomatic human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
45905816,Asymptomatic Human Immunodeficiency Virus Infection,Diagnosis,CIEL
42536590,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with tuberculosis,Disorder,SNOMED
44796986,[V]Asymptomatic human immunodeficiency virus infection status,Context-dependent,SNOMED
44824945,Asymptomatic human immunodeficiency virus [HIV] infection status,3-dig billing V code,ICD9CM
37162221,Infectious mononucleosis caused by human immunodeficiency virus type I,Disorder,SNOMED
3290051,Human immunodeficiency virus I infection,Clinical Finding,Nebraska Lexicon
45769864,Symptomatic human immunodeficiency virus (HIV) I infection,Disorder,SNOMED
45950663,Human Immunodeficiency Virus I Infection,Diagnosis,CIEL
45955961,Human immunodeficiency virus encephalopathy,Diagnosis,CIEL
45595610,HIV disease resulting in encephalopathy,ICD10 code,ICD10
3288848,Human immunodeficiency virus encephalopathy,Clinical Finding,Nebraska Lexicon
4262297,Human immunodeficiency virus encephalopathy,Disorder,SNOMED
42484271,HIV disease resulting in encephalopathy,KCD7 code,KCD7
4224409,Slow virus infection associated with AIDS,Disorder,SNOMED
4228444,Acquired hemolytic anemia associated with AIDS,Disorder,SNOMED
40345081,Acquired immune deficiency syndrome (& [ARC]),Disorder,SNOMED
40432812,Acquired immune deficiency syndrome,Disorder,SNOMED
3104812,Acquired immune deficiency syndrome (& [ARC]),Clinical Finding,Nebraska Lexicon
4227649,Non-arthropod-borne viral disease associated with AIDS,Disorder,SNOMED
4223736,Dermatophytosis associated with AIDS,Disorder,SNOMED
4225319,Isosporiasis associated with AIDS,Disorder,SNOMED
40276918,AIDS-related complex with or without other conditions,Disorder,SNOMED
4299361,AIDS with Salmonella infection,Disorder,SNOMED
4269627,AIDS-like syndrome,Disorder,SNOMED
4227834,Deficiency anemia associated with AIDS,Disorder,SNOMED
3104717,AIDS with specified infection, NEC -RETIRED-,Clinical Finding,Nebraska Lexicon
40319124,AIDS with specified infection, NEC,Disorder,SNOMED
4225187,Herpes simplex associated with AIDS,Disorder,SNOMED
40319628,Acquired immune deficiency syndrome (& [ARC]),Disorder,SNOMED
4226260,Cytomegalic inclusion disease associated with AIDS,Disorder,SNOMED
40276917,Other AIDS virus infection,Disorder,SNOMED
4261935,Family history of acquired immune deficiency syndrome,Context-dependent,SNOMED
4223573,Cryptosporidiosis associated with AIDS,Disorder,SNOMED
4227531,Coccidiosis associated with AIDS,Disorder,SNOMED
4226648,Candiasis of skin AND/OR nails associated with AIDS,Disorder,SNOMED
45757102,Acquired immune deficiency syndrome complicating childbirth,Disorder,SNOMED
40276914,AIDS with or without other conditions,Disorder,SNOMED
45947457,ACQUIRED IMMUNODEFICIENCY SYNDROME,Diagnosis,CIEL
3137932,Acquired immune deficiency syndrome,Clinical Finding,Nebraska Lexicon
3377317,Immunodeficiency due to human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
4228274,Toxoplasmosis associated with AIDS,Disorder,SNOMED
45941535,AIDS,Diagnosis,CIEL
4226120,Opportunistic mycosis associated with AIDS,Disorder,SNOMED
40276916,AIDS with other specified conditions,Disorder,SNOMED
4226111,Cachexia associated with AIDS,Clinical Finding,SNOMED
45948833,AIDS (acquired immune deficiency syndrome),Diagnosis,CIEL
4223031,Anemia associated with AIDS,Disorder,SNOMED
3085904,AIDS with or without other conditions -RETIRED-,Clinical Finding,Nebraska Lexicon
3085906,Other AIDS virus infection -RETIRED-,Clinical Finding,Nebraska Lexicon
3085905,AIDS with other specified conditions -RETIRED-,Clinical Finding,Nebraska Lexicon
4226787,Abnormal weight loss associated with AIDS,Clinical Finding,SNOMED
3141512,Acquired immune deficiency syndrome,Clinical Finding,Nebraska Lexicon
4227076,Ill-defined intestinal infection associated with AIDS,Disorder,SNOMED
3231252,Human immunodeficiency virus infection with acute lymphadenitis,Clinical Finding,Nebraska Lexicon
3117249,AIDS virus with acute lymphadenitis,Clinical Finding,Nebraska Lexicon
40260457,AIDS virus with acute lymphadenitis,Disorder,SNOMED
3117745,HIV infection with acute lymphadenitis,Clinical Finding,Nebraska Lexicon
40263069,HIV infection with acute lymphadenitis,Disorder,SNOMED
4320032,Persistent generalized lymphadenopathy,Disorder,SNOMED
45922696,HIV STAGING - PERSISTENT GENERALIZED LYMPHADENOPATHY,Finding,CIEL
3305806,Human immunodeficiency virus infection with persistent generalized lymphadenopathy,Clinical Finding,Nebraska Lexicon
45953503,Persistent Generalized Lymphadenopathy,Diagnosis,CIEL
45951260,human immunodeficiency virus enteropathy,Diagnosis,CIEL
3419271,Human immunodeficiency virus non-pathogenic diarrhoea,Clinical Finding,Nebraska Lexicon
4340791,Human immunodeficiency virus enteropathy,Disorder,SNOMED
3243114,Human immunodeficiency virus myopathy,Clinical Finding,Nebraska Lexicon
4347288,Human immunodeficiency virus myopathy,Disorder,SNOMED
3150359,AIDS with coccidiosis,Clinical Finding,Nebraska Lexicon
36674252,Infection caused by Coccidia co-occurrent with acquired immunodeficiency syndrome,Disorder,SNOMED
3380555,Coccidiosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
36674254,Infection caused by Isospora co-occurrent with acquired immunodeficiency syndrome,Disorder,SNOMED
40539091,AIDS with coccidiosis,Disorder,SNOMED
36674253,Infection caused by Toxoplasma gondii co-occurrent with acquired immunodeficiency syndrome,Disorder,SNOMED
40611164,AIDS with toxoplasmosis,Disorder,SNOMED
3161667,AIDS with toxoplasmosis,Clinical Finding,Nebraska Lexicon
3346584,Toxoplasmosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40388362,AIDS with coccidiosis,Disorder,SNOMED
3347672,Isosporiasis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3150357,AIDS with isosporiasis,Clinical Finding,Nebraska Lexicon
3124076,AIDS with coccidiosis (disorder) [Ambiguous],Clinical Finding,Nebraska Lexicon
40539088,AIDS with isosporiasis,Disorder,SNOMED
36714339,Candidiasis of upper respiratory tract co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3283761,Candidiasis of upper respiratory tract co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
45539221,Human immunodeficiency virus [HIV] disease complicating the puerperium,5-char billing code,ICD10CM
45757132,Human immunodeficiency virus in mother complicating childbirth,Disorder,SNOMED
3387442,Human immunodeficiency disease complicating pregnancy, childbirth and the puerperium,Clinical Finding,Nebraska Lexicon
45606666,Human immunodeficiency virus [HIV] disease complicating pregnancy, first trimester,6-char billing code,ICD10CM
45563193,Human immunodeficiency virus [HIV] disease complicating pregnancy, unspecified trimester,6-char billing code,ICD10CM
45558346,Human immunodeficiency virus [HIV] disease complicating pregnancy, childbirth and the puerperium,4-char nonbill code,ICD10CM
42495638,Human immunodeficiency virus [HIV] disease complicating pregnancy,childbirth and the puerperium,KCD7 code,KCD7
45572902,Human immunodeficiency virus [HIV] disease complicating pregnancy, second trimester,6-char billing code,ICD10CM
45534320,Human immunodeficiency virus [HIV] disease complicating pregnancy, third trimester,6-char billing code,ICD10CM
1571918,Human immunodeficiency virus [HIV] disease complicating pregnancy,5-char nonbill code,ICD10CM
3164791,Acquired immunodeficiency syndrome virus infection associated with pregnancy,Clinical Finding,Nebraska Lexicon
42619327,Human immunodeficiency virus [HIV] disease complicating pregnancy, childbirth and the puerperium,ICD10 code,ICD10
3255245,Parkinsonism due to human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
36716524,Parkinsonism due to human immunodeficiency virus infection,Disorder,SNOMED
4113276,Movement,Observable Entity,SNOMED
37017071,Subacute adenoviral encephalitis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
40517943,AIDS with slow virus infection,Disorder,SNOMED
3159030,Slow virus infection associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3061906,AIDS with subacute adenoviral encephalitis (disorder) [Ambiguous],Clinical Finding,Nebraska Lexicon
3073848,AIDS with slow virus infection,Clinical Finding,Nebraska Lexicon
3365725,Subacute adenoviral encephalitis co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3159090,Splenomegaly associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3401956,Splenomegaly co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3159004,Hypersplenism associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3160080,AIDS with splenomegaly,Clinical Finding,Nebraska Lexicon
40491089,AIDS with hypersplenism,Disorder,SNOMED
3076799,AIDS with hypersplenism,Clinical Finding,Nebraska Lexicon
40487312,AIDS with splenomegaly,Disorder,SNOMED
37017092,Candidiasis of esophagus co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3361151,Candidiasis of oesophagus co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
37017276,Cardiomyopathy co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3251993,Heart disease co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3265936,Disorder of gastrointestinal tract co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
37017296,Isosporiasis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3144792,Human immunodeficiency virus-related gut disease - cause unknown,Clinical Finding,Nebraska Lexicon
4291606,HIV seroconversion exanthem,Disorder,SNOMED
37017106,Eruption of skin co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3157521,Human immunodeficiency virus seroconversion exanthem,Clinical Finding,Nebraska Lexicon
3425355,Eruption of skin co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3318510,Myocarditis co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3386670,Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
37019052,Disseminated infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3175371,Strongyloidiasis co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
37017652,Multidermatomal infection caused by Herpes zoster co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3367281,Disorder of skin co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3137519,Human immunodeficiency virus myelitis,Clinical Finding,Nebraska Lexicon
4045981,Human immunodeficiency virus myelitis,Disorder,SNOMED
3401421,Myelitis co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3159025,Deficiency anaemia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40538664,AIDS with deficiency anemia,Disorder,SNOMED
3150537,AIDS with deficiency anaemia,Clinical Finding,Nebraska Lexicon
3172692,Anaemia co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3187225,Hemophagocytic syndrome co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
37017210,Chronic infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3314387,Chronic infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
3323490,Reticulosarcoma co-occurrent with human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
