CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
3362177,Osteomyelitis of right foot,Clinical Finding,Nebraska Lexicon
3350055,Subacute osteomyelitis of left foot,Clinical Finding,Nebraska Lexicon
3349095,H-ARS - Haematopoietic subsyndrome of acute radiation syndrome,Clinical Finding,Nebraska Lexicon
4025208,Digestive system function,Observable Entity,SNOMED
37109690,Hematopoietic subsyndrome of acute radiation syndrome,Disorder,SNOMED
3374785,Thymic, renal, anal, lung dysplasia syndrome,Clinical Finding,Nebraska Lexicon
3308529,Pulmonary fibrosis, hepatic hyperplasia, bone marrow hypoplasia syndrome,Clinical Finding,Nebraska Lexicon
36402791,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of blood,ICDO Condition,ICDO3
44499861,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of bone marrow,ICDO Condition,ICDO3
36560385,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of hematopoietic system, NOS,ICDO Condition,ICDO3
3392593,B lymphoblastic leukaemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1,Clinical Finding,Nebraska Lexicon
3394804,Asplenia following surgical procedure,Clinical Finding,Nebraska Lexicon
3413499,Transient abnormal myelopoiesis co-occurrent with Down syndrome,Clinical Finding,Nebraska Lexicon
3312396,Acute myeloid leukaemia with t(8;16)(p11;p13) translocation,Clinical Finding,Nebraska Lexicon
3224657,Chronic lymphocytic leukaemia genetic mutation variant,Clinical Finding,Nebraska Lexicon
3369338,Familial isolated congenital asplenia,Clinical Finding,Nebraska Lexicon
3333321,Splenogonadal fusion, limb defect, micrognathia syndrome,Clinical Finding,Nebraska Lexicon
36402789,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214 of blood,ICDO Condition,ICDO3
44499416,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214 of bone marrow,ICDO Condition,ICDO3
3406522,Acute myeloid leukaemia with t(6;9)(p23;q34) translocation,Clinical Finding,Nebraska Lexicon
36547990,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214 of hematopoietic system, NOS,ICDO Condition,ICDO3
3369548,Subacute osteomyelitis of right foot,Clinical Finding,Nebraska Lexicon
3295960,Acute osteomyelitis of left foot,Clinical Finding,Nebraska Lexicon
3447948,Retinopathy, anaemia, central nervous system anomalies syndrome,Clinical Finding,Nebraska Lexicon
3176809,Chronic osteomyelitis of right foot,Clinical Finding,Nebraska Lexicon
3277309,Myeloid leukaemia co-occurrent with Down syndrome,Clinical Finding,Nebraska Lexicon
37155437,Hodgkin disease, nodular sclerosis of lymph nodes of head,Disorder,SNOMED
4204380,Rheumatoid factor measurement,Procedure,SNOMED
37160417,Felty syndrome with seronegative erosive rheumatoid arthritis,Disorder,SNOMED
3396190,Splenomegaly co-occurrent and due to storage disease,Clinical Finding,Nebraska Lexicon
37161210,Congenital progressive bone marrow failure, B-cell immunodeficiency, skeletal dysplasia syndrome,Disorder,SNOMED
37162723,Metastatic carcinoma to lymph node of lower limb,Disorder,SNOMED
37162742,Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsufficiency,Disorder,SNOMED
437663,Fever,Clinical Finding,SNOMED
45538963,Chronic multifocal osteomyelitis, unspecified site,5-char billing code,ICD10CM
42493999,Chronic multifocal osteomyelitis, multiple sites,KCD7 code,KCD7
42618966,Chronic multifocal osteomyelitis, multiple sites,ICD10 code,ICD10
1571210,Chronic multifocal osteomyelitis,4-char nonbill code,ICD10CM
45934876,chronic multifocal osteomyelitis,Diagnosis,CIEL
45553363,Chronic multifocal osteomyelitis, multiple sites,5-char billing code,ICD10CM
45538962,Chronic multifocal osteomyelitis,ICD10 code,ICD10
42618974,Chronic multifocal osteomyelitis, other,ICD10 code,ICD10
42494007,Chronic multifocal osteomyelitis, other,KCD7 code,KCD7
3129020,Chronic multifocal osteomyelitis,Clinical Finding,Nebraska Lexicon
3308623,Chronic multifocal osteomyelitis,Clinical Finding,Nebraska Lexicon
36713754,Chronic symmetric plasma cell osteomyelitis,Disorder,SNOMED
40406051,Chronic multifocal osteomyelitis,Disorder,SNOMED
42619427,Chronic multifocal osteomyelitis, site unspecified,ICD10 code,ICD10
42493998,Chronic multifocal osteomyelitis,KCD7 code,KCD7
45592040,Chronic multifocal osteomyelitis, other site,5-char billing code,ICD10CM
3317261,Chronic symmetric plasma cell osteomyelitis,Clinical Finding,Nebraska Lexicon
3344586,Piringer-Kuchinka syndrome,Clinical Finding,Nebraska Lexicon
3158994,Piringer-Kuchinka's syndrome (disorder) [Ambiguous],Clinical Finding,Nebraska Lexicon
45927150,Piringer's Lymphadenitis,Diagnosis,CIEL
45927151,Piringer-Kuchinka's Syndrome,Diagnosis,CIEL
3297712,Piringer lymphadenitis,Clinical Finding,Nebraska Lexicon
40596545,Piringer-Kuchinka's syndrome,Disorder,SNOMED
37165779,Hodgkin lymphoma, lymphocyte depletion of lymph nodes of neck,Disorder,SNOMED
439286,Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face and neck,Disorder,SNOMED
3400725,Hodgkin disease, lymphocytic depletion of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
45950927,Hodgkin's Disease, Lymphocytic Depletion of Lymph Nodes of Head, Face and Neck,Diagnosis,CIEL
45566624,Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
44835697,Hodgkin's granuloma, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
37165787,Hodgkin granuloma of lymph nodes of head,Disorder,SNOMED
442154,Hodgkin's granuloma of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
3237402,Hodgkin granuloma of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
3217027,Hodgkin granuloma of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
45950678,Hodgkin's Granuloma of Lymph Nodes of Head, Face, and Neck,Diagnosis,CIEL
37165788,Hodgkin granuloma of lymph nodes of neck,Disorder,SNOMED
440353,Hodgkin's granuloma of lymph nodes of head, face and neck,Disorder,SNOMED
44830999,Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
442163,Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
3253161,Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
45936959,Hodgkin's Disease, Lymphocytic-Histiocytic Predominance Involving Lymph Nodes of Head, Face, and Neck,Diagnosis,CIEL
37165792,Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head,Disorder,SNOMED
37165793,Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of neck,Disorder,SNOMED
45557019,Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45557021,Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
3183230,Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
436927,Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck,Disorder,SNOMED
40386664,Letterer-Siwe disease of lymph nodes of head, face and neck,Disorder,SNOMED
45945152,Letterer-Siwe Disease of Lymph Nodes of Head, Face and/or Neck,Diagnosis,CIEL
3120931,Letterer-Siwe disease of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
36524236,Langerhans cell histiocytosis, disseminated of lymph nodes of head, face and neck,ICDO Condition,ICDO3
3387386,Letterer-Siwe disease of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
44831005,Letterer-siwe disease, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
44835698,Hodgkin's sarcoma, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
442146,Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
3395873,Hodgkin sarcoma of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
37165798,Hodgkin sarcoma of lymph nodes of head,Disorder,SNOMED
45920900,Hodgkin's Sarcoma Involving Lymph Nodes of Head, Face, and Neck,Diagnosis,CIEL
37165799,Hodgkin sarcoma of lymph nodes of neck,Disorder,SNOMED
433433,Hodgkin's sarcoma of lymph nodes of head, face and neck,Disorder,SNOMED
37165803,Malignant histiocytosis of lymph nodes of head and neck,Disorder,SNOMED
4091908,Malignant histiocytosis of lymph nodes of head, face and neck,Disorder,SNOMED
44831001,Malignant histiocytosis, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
3351590,Malignant histiocytosis of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
3384020,Malignant histiocytosis of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
45954714,Malignant Histiocytosis Involving Lymph Nodes of Head, Face, and Neck,Diagnosis,CIEL
36526112,Malignant histiocytosis of lymph nodes of head, face and neck,ICDO Condition,ICDO3
37165804,Burkitt tumor of lymph nodes of head,Disorder,SNOMED
37165805,Burkitt tumor of lymph nodes of neck,Disorder,SNOMED
3343578,Burkitt tumor of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
4096955,Burkitt's lymphoma of lymph nodes of head, face and neck,Disorder,SNOMED
437504,Burkitt's tumor of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
44834504,Burkitt's tumor or lymphoma, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
3370958,Burkitt lymphoma of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
45600550,Burkitt lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45944659,Mycosis Fungoides of Lymph Nodes of Head, Face and/or Neck,Diagnosis,CIEL
3408549,Mycosis fungoides of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
36528346,Mycosis fungoides of lymph nodes of head, face and neck,ICDO Condition,ICDO3
40386249,Mycosis fungoides of the lymph nodes of head, face and neck,Disorder,SNOMED
3120910,Mycosis fungoides of the lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
37165808,Mycosis fungoides of lymph nodes of neck,Disorder,SNOMED
45542650,Mycosis fungoides, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
44834512,Mycosis fungoides, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
37165812,Hodgkin paragranuloma of lymph nodes of head,Disorder,SNOMED
37165813,Hodgkin paragranuloma of lymph nodes of neck,Disorder,SNOMED
3309758,Hodgkin paragranuloma of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
3120856,Hodgkin's paragranuloma of lymph nodes of head, face, and neck,Clinical Finding,Nebraska Lexicon
40385814,Hodgkin's paragranuloma of lymph nodes of head, face, and neck,Disorder,SNOMED
44820629,Hodgkin's paragranuloma, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
36568274,Hodgkin lymphoma, nodular lymphocyte predominant of lymph nodes of head, face and neck,ICDO Condition,ICDO3
45920901,Hodgkin's Paragranuloma of Lymph Nodes of Head, Face and/or Neck,Diagnosis,CIEL
435494,Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
37165817,Hodgkin disease, mixed cellularity of lymph nodes of neck,Disorder,SNOMED
45552291,Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
440056,Hodgkin's disease, mixed cellularity of lymph nodes of head, face and neck,Disorder,SNOMED
442161,Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
45945937,Hodgkin's Disease, Mixed Cellularity of Lymph Nodes of Head, Face and Neck,Diagnosis,CIEL
3233510,Hodgkin disease, mixed cellularity of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
3295793,Hodgkin disease, mixed cellularity of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
45939598,Hodgkin's Disease, Mixed Cellularity of Lymph Nodes of Head, Face and/or Neck,Diagnosis,CIEL
44819455,Hodgkin's disease, mixed cellularity, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
44835699,Hodgkin's disease, nodular sclerosis, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
442158,Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
3333360,Hodgkin disease, nodular sclerosis of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
45950680,Hodgkin's Disease, Nodular Sclerosis of Lymph Nodes of Head, Face and/or Neck,Diagnosis,CIEL
37165820,Hodgkin disease, nodular sclerosis of lymph nodes of neck,Disorder,SNOMED
45561839,Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
435198,Hodgkin's disease, nodular sclerosis of lymph nodes of head, face and neck,Disorder,SNOMED
3396963,Hodgkin disease, nodular sclerosis of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
45920903,Hodgkin's Disease, Nodular Sclerosis of Lymph Nodes of Head, Face and Neck,Diagnosis,CIEL
3379892,Malignant histiocytosis of lymph nodes of inguinal region and lower limb,Clinical Finding,Nebraska Lexicon
4096965,Malignant histiocytosis of lymph nodes of inguinal region and lower limb,Disorder,SNOMED
45927896,Malignant Histiocytosis of Lymph Nodes of Inguinal Region and/or Lower Limb,Diagnosis,CIEL
44822902,Malignant histiocytosis, lymph nodes of inguinal region and lower limb,5-dig billing code,ICD9CM
3185178,Malignant histiocytosis of lymph nodes of inguinal region AND/OR lower limb,Clinical Finding,Nebraska Lexicon
45600551,Burkitt lymphoma, lymph nodes of inguinal region and lower limb,5-char billing code,ICD10CM
37165822,Burkitt lymphoma of lymph nodes of lower limb,Disorder,SNOMED
3288470,Burkitt lymphoma of lymph nodes of inguinal region and lower limb,Clinical Finding,Nebraska Lexicon
45910380,Burkitt's Tumor of Lymph Nodes of Inguinal Region and/or Lower Limb,Diagnosis,CIEL
3405505,Burkitt tumor of lymph nodes of inguinal region AND/OR lower limb,Clinical Finding,Nebraska Lexicon
444442,Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb,Disorder,SNOMED
45933239,Burkitt's Lymphoma of Lymph Nodes of Inguinal Region and Lower Limb,Diagnosis,CIEL
44835691,Burkitt's tumor or lymphoma, lymph nodes of inguinal region and lower limb,5-dig billing code,ICD9CM
442157,Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb,Disorder,SNOMED
3245963,Hodgkin disease, nodular sclerosis of lymph nodes of inguinal region and lower limb,Clinical Finding,Nebraska Lexicon
3422017,Hodgkin disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb,Clinical Finding,Nebraska Lexicon
197231,Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb,Disorder,SNOMED
37165823,Hodgkin disease, nodular sclerosis of lymph nodes of lower limb,Disorder,SNOMED
45576345,Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb,5-char billing code,ICD10CM
45915704,Hodgkin's Disease, Nodular Sclerosis of Lymph Nodes of Inguinal Region and Lower Limb,Diagnosis,CIEL
44833321,Hodgkin's disease, nodular sclerosis, lymph nodes of inguinal region and lower limb,5-dig billing code,ICD9CM
3311594,Hodgkin granuloma of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
37165824,Hodgkin granuloma of lymph nodes of upper limb,Disorder,SNOMED
442155,Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
45939595,Hodgkin's Granuloma of Lymph Nodes of Axilla and/or Upper Limb,Diagnosis,CIEL
44820631,Hodgkin's granuloma, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
439290,Hodgkin's granuloma of lymph nodes of axilla and upper limb,Disorder,SNOMED
3232151,Hodgkin granuloma of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
37165825,Sézary disease of lymph nodes of head,Disorder,SNOMED
3258550,Sézary's disease of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
3380996,Sézary disease of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
135765,Sézary's disease of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
439271,Sézary's disease of lymph nodes of head, face and neck,Disorder,SNOMED
37165826,Sézary disease of lymph nodes of neck,Disorder,SNOMED
44832149,Sezary's disease, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
45576360,Sezary disease, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
3404332,Hodgkin sarcoma of lymph nodes of head, face and neck,Clinical Finding,Nebraska Lexicon
437818,Hodgkin's disease of lymph nodes of head, face AND/OR neck,Disorder,SNOMED
45947011,Hodgkin's Disease, of Lymph Nodes of Head, Face, and Neck,Diagnosis,CIEL
3320296,Hodgkin disease of lymph nodes of head, face AND/OR neck,Clinical Finding,Nebraska Lexicon
44824047,Hodgkin's disease, unspecified type, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
45561841,Other Hodgkin lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45561842,Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45923753,Malignant Lymphomas of Lymph Nodes of Head, Face, and Neck,Diagnosis,CIEL
35206356,Immunoblastic (diffuse) non-Hodgkin's lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
35206366,Undifferentiated (diffuse) non-Hodgkin's lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
35206346,Mixed small and large cell (diffuse) non-Hodgkin's lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45918132,RLH (Reactive Lymphoid Hyperplasia) of Head, Face and Neck,Diagnosis,CIEL
35206336,Other types of follicular non-Hodgkin's lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
35206416,Other specified types of non-Hodgkin's lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
36568119,Malignant lymphoma, NOS, of lymph nodes of head, face and neck,ICDO Condition,ICDO3
3235415,Malignant lymphoma, NOS of lymph nodes of head, face, and neck,Clinical Finding,Nebraska Lexicon
45561850,Small cell B-cell lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
44835709,Other malignant lymphomas, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
45537851,Follicular lymphoma grade II, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45586039,Mantle cell lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45605320,Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45605311,Other non-follicular lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45542640,Follicular lymphoma grade IIIb, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45557035,Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45557028,Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45571562,Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45595700,Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45552298,Follicular lymphoma grade IIIa, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45600558,Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45576354,Diffuse follicle center lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45561852,Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
44820625,Mantle cell lymphoma, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
45586054,Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45532944,Follicular lymphoma grade I, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45561861,Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45595703,Other types of follicular lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45600555,Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45581247,Unspecified B-cell lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45557036,Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
45566637,Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
44828751,Anaplastic large cell lymphoma, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
45581248,Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck,5-char billing code,ICD10CM
439292,Hodgkin's sarcoma of lymph nodes of axilla and upper limb,Disorder,SNOMED
44819453,Hodgkin's sarcoma, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
3233823,Hodgkin sarcoma of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
3317494,Hodgkin sarcoma of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
320049,Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
45915696,Hodgkin's Sarcoma of Lymph Nodes of Axilla and Upper Limb,Diagnosis,CIEL
37165834,Hodgkin sarcoma of lymph nodes of upper limb,Disorder,SNOMED
3408434,Malignant mast cell tumour of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
441245,Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
45944532,Mast Cell Malignancy of Lymph Nodes of Axilla and Upper Limb,Diagnosis,CIEL
44834514,Malignant mast cell tumors, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
3390244,Mast cell malignancy of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
45940968,Malignant Mast Cell Tumor of Lymph Nodes of Axilla and/or Upper Limb,Diagnosis,CIEL
3418757,Hodgkin disease, mixed cellularity of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
44834509,Hodgkin's disease, mixed cellularity, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
434299,Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
45605293,Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb,5-char billing code,ICD10CM
45939599,Hodgkin's Disease, Mixed Cellularity of Lymph Nodes of Axilla and/or Upper Limb,Diagnosis,CIEL
37165837,Hodgkin disease, mixed cellularity of lymph nodes of upper limb,Disorder,SNOMED
439280,Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb,Disorder,SNOMED
3343737,Hodgkin disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
439288,Hodgkin's disease, nodular sclerosis of lymph nodes of axilla and upper limb,Disorder,SNOMED
314600,Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
3305863,Hodgkin disease, nodular sclerosis of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
45936958,Hodgkin's Disease, Nodular Sclerosis of Lymph Nodes of Axilla and/or Upper Limb,Diagnosis,CIEL
37165838,Hodgkin disease, nodular sclerosis of lymph nodes of upper limb,Disorder,SNOMED
44836864,Hodgkin's disease, nodular sclerosis, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
3328704,Hodgkin disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
45532942,Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb,5-char billing code,ICD10CM
44833328,Letterer-siwe disease, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
3120932,Letterer-Siwe disease of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
3361022,Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
45915492,Letterer-Siwe Disease of Lymph Nodes of Axilla and/or Upper Limb,Diagnosis,CIEL
40386665,Letterer-Siwe disease of lymph nodes of axilla and upper limb,Disorder,SNOMED
44833320,Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
438703,Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
45532943,Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb,5-char billing code,ICD10CM
439287,Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb,Disorder,SNOMED
45950684,Hodgkin's Disease, Lymphocytic-Histiocytic Predominance of Lymph Nodes of Axilla and Upper Limb,Diagnosis,CIEL
37165840,Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of upper limb,Disorder,SNOMED
3256662,Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
3235911,Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
3348277,Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
44825226,Malignant histiocytosis, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
45944918,Malignant Histiocytosis of Lymph Nodes of Axilla and/or Upper Limb,Diagnosis,CIEL
3310107,Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb,Clinical Finding,Nebraska Lexicon
40386666,Letterer-Siwe disease of lymph nodes of inguinal region and lower limb,Disorder,SNOMED
3120933,Letterer-Siwe disease of lymph nodes of inguinal region and lower limb,Clinical Finding,Nebraska Lexicon
45909213,Letterer-Siwe Disease of Lymph Nodes of Inguinal Region and/or Lower Limb,Diagnosis,CIEL
44826427,Letterer-siwe disease, lymph nodes of inguinal region and lower limb,5-dig billing code,ICD9CM
3120913,Mycosis fungoides of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
45920779,Mycosis Fungoides of Lymph Nodes of Axilla and/or Upper Limb,Diagnosis,CIEL
44820636,Mycosis fungoides, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
40386628,Mycosis fungoides of lymph nodes of axilla and upper limb,Disorder,SNOMED
45600553,Mycosis fungoides, lymph nodes of axilla and upper limb,5-char billing code,ICD10CM
3261655,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,Clinical Finding,Nebraska Lexicon
141524,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
44833318,Hodgkin's paragranuloma, lymph nodes of inguinal region and lower limb,5-dig billing code,ICD9CM
442144,Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb,Disorder,SNOMED
3322414,Hodgkin paragranuloma of lymph nodes of inguinal region AND/OR lower limb,Clinical Finding,Nebraska Lexicon
45950674,Hodgkin's Paragranuloma of Lymph Nodes of Inguinal Region and/or Lower Limb,Diagnosis,CIEL
37165852,Hodgkin's paragranuloma of lymph nodes of lower limb,Disorder,SNOMED
40385819,Hodgkin's paragranuloma of lymph nodes of inguinal region and lower limb,Disorder,SNOMED
3120859,Hodgkin's paragranuloma of lymph nodes of inguinal region and lower limb,Clinical Finding,Nebraska Lexicon
44819449,Hodgkin's paragranuloma, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
3120858,Hodgkin's paragranuloma of lymph nodes of axilla and upper limb,Clinical Finding,Nebraska Lexicon
