DX_CODE_2,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,START_DATE,END_DATE,PREV_DOC_FLAG
E09.3219,E093219,"Drug/chem diab with mild nonp rtnop with macular edema, unsp","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200087,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.329,E09329,Drug/chem diab w mild nonprlf diab rtnop w/o macular edema,Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,45552377,Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,Condition,ICD10CM,6-char nonbill code,1/1/1970,12/31/2099,TRUE
E09.3291,E093291,"Drug/chem diab with mild nonp rtnop w/o mclr edema, r eye","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",37200088,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3292,E093292,"Drug/chem diab with mild nonp rtnop w/o mclr edema, l eye","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",37200089,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3293,E093293,"Drug/chem diab with mild nonp rtnop without mclr edema, bi","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",37200090,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3299,E093299,"Drug/chem diab with mild nonp rtnop without mclr edema, unsp","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200091,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.33,NA,NA,NA,1567930,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.331,E09331,Drug/chem diab w moderate nonprlf diab rtnop w macular edema,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,45533012,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,Condition,ICD10CM,6-char nonbill code,1/1/1970,12/31/2099,TRUE
E09.3311,E093311,"Drug/chem diab with mod nonp rtnop with macular edema, r eye","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",37200092,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3312,E093312,"Drug/chem diab with mod nonp rtnop with macular edema, l eye","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",37200093,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3313,E093313,"Drug/chem diab with mod nonp rtnop with macular edema, bi","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",37200094,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3319,E093319,"Drug/chem diab with mod nonp rtnop with macular edema, unsp","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200095,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.339,E09339,Drug/chem diab w mod nonprlf diab rtnop w/o macular edema,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,45566725,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,Condition,ICD10CM,6-char nonbill code,1/1/1970,12/31/2099,TRUE
E09.3391,E093391,"Drug/chem diab with mod nonp rtnop without mclr edema, r eye","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",37200096,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3392,E093392,"Drug/chem diab with mod nonp rtnop without mclr edema, l eye","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",37200097,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3393,E093393,"Drug/chem diab with mod nonp rtnop without macular edema, bi","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",37200098,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3399,E093399,"Drug/chem diab with mod nonp rtnop without mclr edema, unsp","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200099,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.34,NA,NA,NA,1567931,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.341,E09341,Drug/chem diab w severe nonprlf diab rtnop w macular edema,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,45586134,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,Condition,ICD10CM,6-char nonbill code,1/1/1970,12/31/2099,TRUE
E09.3411,E093411,"Drug/chem diab with severe nonp rtnop with mclr edema, r eye","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",37200100,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3412,E093412,"Drug/chem diab with severe nonp rtnop with mclr edema, l eye","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",37200101,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3413,E093413,"Drug/chem diab with severe nonp rtnop with macular edema, bi","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",37200102,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3419,E093419,"Drug/chem diab with severe nonp rtnop with mclr edema, unsp","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200103,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.349,E09349,Drug/chem diab w severe nonprlf diab rtnop w/o macular edema,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,45581345,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,Condition,ICD10CM,6-char nonbill code,1/1/1970,12/31/2099,TRUE
E09.3491,E093491,"Drug/chem diab with severe nonp rtnop w/o mclr edema, r eye","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",37200104,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3492,E093492,"Drug/chem diab with severe nonp rtnop w/o mclr edema, l eye","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",37200105,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3493,E093493,"Drug/chem diab with severe nonp rtnop without mclr edema, bi","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",37200106,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3499,E093499,"Drug/chem diab with severe nonp rtnop w/o mclr edema, unsp","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200107,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.35,NA,NA,NA,1567932,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.351,E09351,Drug/chem diabetes w prolif diabetic rtnop w macular edema,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema,45547619,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema,Condition,ICD10CM,6-char nonbill code,1/1/1970,12/31/2099,TRUE
E09.3511,E093511,"Drug/chem diab with prolif diab rtnop with mclr edema, r eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",37200108,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3512,E093512,"Drug/chem diab with prolif diab rtnop with mclr edema, l eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",37200109,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3513,E093513,"Drug/chem diab with prolif diab rtnop with macular edema, bi","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",37200110,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3519,E093519,"Drug/chem diab with prolif diab rtnop with mclr edema, unsp","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",37200111,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.352,NA,NA,NA,37200112,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,Condition,ICD10CM,6-char nonbill code,1/1/2017,12/31/2099,TRUE
E09.3521,NA,NA,NA,37200113,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3522,NA,NA,NA,37200114,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3523,NA,NA,NA,37200115,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3529,NA,NA,NA,37200116,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.353,NA,NA,NA,37200117,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,Condition,ICD10CM,6-char nonbill code,1/1/2017,12/31/2099,TRUE
E09.3531,NA,NA,NA,37200118,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3532,NA,NA,NA,37200119,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3533,NA,NA,NA,37200120,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3539,NA,NA,NA,37200121,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.354,NA,NA,NA,37200122,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,Condition,ICD10CM,6-char nonbill code,1/1/2017,12/31/2099,TRUE
E09.3541,NA,NA,NA,37200123,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3542,NA,NA,NA,37200124,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3543,NA,NA,NA,37200125,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3549,NA,NA,NA,37200126,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.355,NA,NA,NA,37200127,Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy,Condition,ICD10CM,6-char nonbill code,1/1/2017,12/31/2099,TRUE
E09.3551,NA,NA,NA,37200128,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3552,NA,NA,NA,37200129,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3553,NA,NA,NA,37200130,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3559,NA,NA,NA,37200131,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.359,E09359,Drug/chem diabetes w prolif diabetic rtnop w/o macular edema,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema,45586135,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema,Condition,ICD10CM,6-char nonbill code,1/1/1970,12/31/2099,TRUE
E09.3591,E093591,"Drug/chem diab with prolif diab rtnop w/o mclr edema, r eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",37200132,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3592,E093592,"Drug/chem diab with prolif diab rtnop w/o mclr edema, l eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",37200133,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3593,E093593,"Drug/chem diab with prolif diab rtnop without mclr edema, bi","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",37200134,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.3599,E093599,"Drug/chem diab with prolif diab rtnop w/o mclr edema, unsp","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",37200135,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.36,E0936,Drug/chem diabetes mellitus w diabetic cataract,Drug or chemical induced diabetes mellitus with diabetic cataract,45542732,Drug or chemical induced diabetes mellitus with diabetic cataract,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.37,NA,NA,NA,37200136,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment",Condition,ICD10CM,5-char nonbill code,1/1/2017,12/31/2099,TRUE
E09.37X1,E0937X1,"Drug/chem diab w diab mclr edma, resolved fol trtmt, r eye","Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",37200137,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.37X2,E0937X2,"Drug/chem diab w diab mclr edma, resolved fol trtmt, l eye","Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",37200138,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.37X3,E0937X3,"Drug/chem diab with diab mclr edema, resolved fol trtmt, bi","Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",37200139,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.37X9,E0937X9,"Drug/chem diab with diab mclr edma, resolved fol trtmt, unsp","Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",37200140,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",Condition,ICD10CM,7-char billing code,1/1/2017,12/31/2099,TRUE
E09.39,E0939,Drug/chem diabetes w oth diabetic ophthalmic complication,Drug or chemical induced diabetes mellitus with other diabetic ophthalmic complication,45561946,Drug or chemical induced diabetes mellitus with other diabetic ophthalmic complication,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.4,NA,NA,NA,1567933,Drug or chemical induced diabetes mellitus with neurological complications,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.40,E0940,"Drug/chem diabetes w neuro comp w diabetic neuropathy, unsp","Drug or chemical induced diabetes mellitus with neurological complications with diabetic neuropathy, unspecified",45547620,"Drug or chemical induced diabetes mellitus with neurological complications with diabetic neuropathy, unspecified",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.41,E0941,Drug/chem diabetes w neuro comp w diabetic mononeuropathy,Drug or chemical induced diabetes mellitus with neurological complications with diabetic mononeuropathy,45581346,Drug or chemical induced diabetes mellitus with neurological complications with diabetic mononeuropathy,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.42,E0942,Drug/chem diabetes w neurological comp w diabetic polyneurop,Drug or chemical induced diabetes mellitus with neurological complications with diabetic polyneuropathy,45542733,Drug or chemical induced diabetes mellitus with neurological complications with diabetic polyneuropathy,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.43,E0943,Drug/chem diab w neuro comp w diab autonm (poly)neuropathy,Drug or chemical induced diabetes mellitus with neurological complications with diabetic autonomic (poly)neuropathy,45533013,Drug or chemical induced diabetes mellitus with neurological complications with diabetic autonomic (poly)neuropathy,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.44,E0944,Drug/chem diabetes w neurological comp w diabetic amyotrophy,Drug or chemical induced diabetes mellitus with neurological complications with diabetic amyotrophy,45571653,Drug or chemical induced diabetes mellitus with neurological complications with diabetic amyotrophy,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.49,E0949,Drug/chem diabetes w neuro comp w oth diabetic neuro comp,Drug or chemical induced diabetes mellitus with neurological complications with other diabetic neurological complication,45591024,Drug or chemical induced diabetes mellitus with neurological complications with other diabetic neurological complication,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.5,NA,NA,NA,1567934,Drug or chemical induced diabetes mellitus with circulatory complications,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.51,E0951,Drug/chem diabetes w diabetic prph angiopath w/o gangrene,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy without gangrene,45581347,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy without gangrene,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.52,E0952,Drug/chem diabetes w diabetic prph angiopath w gangrene,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy with gangrene,45600635,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy with gangrene,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.59,E0959,Drug/chem diabetes mellitus w oth circulatory complications,Drug or chemical induced diabetes mellitus with other circulatory complications,45566726,Drug or chemical induced diabetes mellitus with other circulatory complications,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.6,NA,NA,NA,1567935,Drug or chemical induced diabetes mellitus with other specified complications,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.61,NA,NA,NA,1567936,Drug or chemical induced diabetes mellitus with diabetic arthropathy,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.610,E09610,Drug/chem diabetes w diabetic neuropathic arthropathy,Drug or chemical induced diabetes mellitus with diabetic neuropathic arthropathy,45533014,Drug or chemical induced diabetes mellitus with diabetic neuropathic arthropathy,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.618,E09618,Drug/chem diabetes mellitus w oth diabetic arthropathy,Drug or chemical induced diabetes mellitus with other diabetic arthropathy,45591025,Drug or chemical induced diabetes mellitus with other diabetic arthropathy,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.62,NA,NA,NA,1567937,Drug or chemical induced diabetes mellitus with skin complications,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.620,E09620,Drug/chem diabetes mellitus w diabetic dermatitis,Drug or chemical induced diabetes mellitus with diabetic dermatitis,45566727,Drug or chemical induced diabetes mellitus with diabetic dermatitis,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.621,E09621,Drug or chemical induced diabetes mellitus with foot ulcer,Drug or chemical induced diabetes mellitus with foot ulcer,45576435,Drug or chemical induced diabetes mellitus with foot ulcer,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.622,E09622,Drug or chemical induced diabetes mellitus w oth skin ulcer,Drug or chemical induced diabetes mellitus with other skin ulcer,45557108,Drug or chemical induced diabetes mellitus with other skin ulcer,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.628,E09628,Drug/chem diabetes mellitus w oth skin complications,Drug or chemical induced diabetes mellitus with other skin complications,45537956,Drug or chemical induced diabetes mellitus with other skin complications,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.63,NA,NA,NA,1567938,Drug or chemical induced diabetes mellitus with oral complications,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.630,E09630,Drug/chem diabetes mellitus w periodontal disease,Drug or chemical induced diabetes mellitus with periodontal disease,45542734,Drug or chemical induced diabetes mellitus with periodontal disease,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.638,E09638,Drug/chem diabetes mellitus w oth oral complications,Drug or chemical induced diabetes mellitus with other oral complications,45605396,Drug or chemical induced diabetes mellitus with other oral complications,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.64,NA,NA,NA,1567939,Drug or chemical induced diabetes mellitus with hypoglycemia,Condition,ICD10CM,5-char nonbill code,1/1/2012,12/31/2099,TRUE
E09.640,NA,NA,NA,35206876,Drug or chemical induced diabetes mellitus with hypoglycemia without coma,Condition,ICD10CM,6-char billing code,1/1/2007,12/31/2009,TRUE
E09.641,E09641,Drug/chem diabetes mellitus w hypoglycemia w coma,Drug or chemical induced diabetes mellitus with hypoglycemia with coma,45552378,Drug or chemical induced diabetes mellitus with hypoglycemia with coma,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.649,E09649,Drug/chem diabetes mellitus w hypoglycemia w/o coma,Drug or chemical induced diabetes mellitus with hypoglycemia without coma,45581348,Drug or chemical induced diabetes mellitus with hypoglycemia without coma,Condition,ICD10CM,6-char billing code,1/1/1970,12/31/2099,TRUE
E09.65,E0965,Drug or chemical induced diabetes mellitus w hyperglycemia,Drug or chemical induced diabetes mellitus with hyperglycemia,45557109,Drug or chemical induced diabetes mellitus with hyperglycemia,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.69,E0969,Drug/chem diabetes mellitus w oth complication,Drug or chemical induced diabetes mellitus with other specified complication,45537957,Drug or chemical induced diabetes mellitus with other specified complication,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E09.8,E098,Drug/chem diabetes mellitus w unsp complications,Drug or chemical induced diabetes mellitus with unspecified complications,45586136,Drug or chemical induced diabetes mellitus with unspecified complications,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
E09.9,E099,Drug or chemical induced diabetes mellitus w/o complications,Drug or chemical induced diabetes mellitus without complications,45533015,Drug or chemical induced diabetes mellitus without complications,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,TRUE
E10,NA,NA,NA,1567940,Type 1 diabetes mellitus,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
E10.1,NA,NA,NA,1567941,Type 1 diabetes mellitus with ketoacidosis,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
E10.10,E1010,Type 1 diabetes mellitus with ketoacidosis without coma,Type 1 diabetes mellitus with ketoacidosis without coma                                                                                                                                                                                                         ,45600636,Type 1 diabetes mellitus with ketoacidosis without coma,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E10.11,E1011,Type 1 diabetes mellitus with ketoacidosis with coma,Type 1 diabetes mellitus with ketoacidosis with coma                                                                                                                                                                                                            ,45557110,Type 1 diabetes mellitus with ketoacidosis with coma,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
E10.2,NA,NA,NA,1567942,Type 1 diabetes mellitus with kidney complications,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
