CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
36545434,Hodgkin lymphoma, nodular sclerosis, grade 1 of lymph nodes of inguinal region or leg,ICDO Condition,ICDO3
36541876,Hodgkin lymphoma, nodular sclerosis, cellular phase of base of tongue, NOS,ICDO Condition,ICDO3
36540209,Hodgkin lymphoma, nodular sclerosis, grade 1 of retromolar area,ICDO Condition,ICDO3
36518738,Hodgkin lymphoma, nodular sclerosis, grade 1 of connective, Subcutaneous and other soft tissues of head, face, and neck,ICDO Condition,ICDO3
36548812,Hodgkin lymphoma, nodular sclerosis, NOS, of bone, NOS,ICDO Condition,ICDO3
36562670,Hodgkin lymphoma, nodular sclerosis, grade 1 of heart,ICDO Condition,ICDO3
36547258,Hodgkin lymphoma, nodular sclerosis, cellular phase of nervous system, NOS,ICDO Condition,ICDO3
36541102,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of major salivary glands,ICDO Condition,ICDO3
36537357,Hodgkin lymphoma, nodular sclerosis, NOS, of sublingual gland,ICDO Condition,ICDO3
36564642,Hodgkin lymphoma, nodular sclerosis, NOS, of intrahepatic bile duct,ICDO Condition,ICDO3
36563207,Hodgkin lymphoma, nodular sclerosis, grade 2 of lymph nodes of inguinal region or leg,ICDO Condition,ICDO3
36553381,Hodgkin lymphoma, nodular sclerosis, grade 1 of bladder neck,ICDO Condition,ICDO3
36544953,Hodgkin lymphoma, nodular sclerosis, NOS, of gastric antrum,ICDO Condition,ICDO3
36522807,Hodgkin lymphoma, nodular sclerosis, grade 2 of anterior wall of bladder,ICDO Condition,ICDO3
36530944,Hodgkin lymphoma, nodular sclerosis, grade 1 of testis, NOS,ICDO Condition,ICDO3
36546222,Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesions of oropharynx,ICDO Condition,ICDO3
36540220,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of nasopharynx,ICDO Condition,ICDO3
36537266,Hodgkin lymphoma, nodular sclerosis, NOS, of lingual tonsil,ICDO Condition,ICDO3
36534812,Hodgkin lymphoma, nodular sclerosis, grade 1 of mouth, NOS,ICDO Condition,ICDO3
36522120,Hodgkin lymphoma, nodular sclerosis, NOS, of renal pelvis,ICDO Condition,ICDO3
36517961,Hodgkin lymphoma, nodular sclerosis, grade 1 of peripheral nerves and autonomic nervous system of abdomen,ICDO Condition,ICDO3
36564844,Hodgkin lymphoma, nodular sclerosis, grade 2 of intrahepatic bile duct,ICDO Condition,ICDO3
36562270,Hodgkin lymphoma, nodular sclerosis, grade 2 of dome of bladder,ICDO Condition,ICDO3
36562099,Hodgkin lymphoma, nodular sclerosis, grade 2 of clitorus,ICDO Condition,ICDO3
36523871,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of corpus uteri,ICDO Condition,ICDO3
36554050,Hodgkin lymphoma, nodular sclerosis, cellular phase of ciliary body,ICDO Condition,ICDO3
36559963,Hodgkin lymphoma, nodular sclerosis, NOS, of dome of bladder,ICDO Condition,ICDO3
36559999,Hodgkin lymphoma, nodular sclerosis, cellular phase of cervix uteri,ICDO Condition,ICDO3
36561141,Hodgkin lymphoma, nodular sclerosis, cellular phase of orbit, NOS,ICDO Condition,ICDO3
36549448,Hodgkin lymphoma, nodular sclerosis, grade 1 of lateral floor of mouth,ICDO Condition,ICDO3
36532225,Hodgkin lymphoma, nodular sclerosis, NOS, of peripheral nerves and autonomic nervous system of upper limb and shoulder,ICDO Condition,ICDO3
36522346,Hodgkin lymphoma, nodular sclerosis, NOS, of lymph nodes of multiple regions,ICDO Condition,ICDO3
36548017,Hodgkin lymphoma, nodular sclerosis, NOS, of testis, NOS,ICDO Condition,ICDO3
36547883,Hodgkin lymphoma, nodular sclerosis, grade 1 of islets of Langerhans,ICDO Condition,ICDO3
36527217,Hodgkin lymphoma, nodular sclerosis, NOS, of trigone of bladder,ICDO Condition,ICDO3
36523553,Hodgkin lymphoma, nodular sclerosis, grade 1 of skin of other and unspecified parts of face,ICDO Condition,ICDO3
36553315,Hodgkin lymphoma, nodular sclerosis, cellular phase of lateral wall of bladder,ICDO Condition,ICDO3
36524461,Hodgkin lymphoma, nodular sclerosis, NOS, of lateral floor of mouth,ICDO Condition,ICDO3
36524905,Hodgkin lymphoma, nodular sclerosis, cellular phase of laryngeal cartilage,ICDO Condition,ICDO3
36531294,Hodgkin lymphoma, nodular sclerosis, NOS, of oropharynx, NOS,ICDO Condition,ICDO3
36545137,Hodgkin lymphoma, nodular sclerosis, grade 1 of trigone of bladder,ICDO Condition,ICDO3
36546613,Hodgkin lymphoma, nodular sclerosis, NOS, of mouth, NOS,ICDO Condition,ICDO3
36554584,Hodgkin lymphoma, nodular sclerosis, grade 2 of colon, NOS,ICDO Condition,ICDO3
36564174,Hodgkin lymphoma, nodular sclerosis, NOS, of subglottis,ICDO Condition,ICDO3
36548056,Hodgkin lymphoma, nodular sclerosis, grade 2 of liver,ICDO Condition,ICDO3
36557649,Hodgkin lymphoma, nodular sclerosis, grade 1 of sphenoid sinus,ICDO Condition,ICDO3
36528983,Hodgkin lymphoma, nodular sclerosis, grade 2 of maxillary sinus,ICDO Condition,ICDO3
36522297,Hodgkin lymphoma, nodular sclerosis, grade 2 of base of tongue, NOS,ICDO Condition,ICDO3
36519147,Hodgkin lymphoma, nodular sclerosis, NOS, of connective, Subcutaneous and other soft tissues of thorax,ICDO Condition,ICDO3
36517491,Hodgkin lymphoma, nodular sclerosis, grade 1 of upper-outer quadrant of breast,ICDO Condition,ICDO3
36522846,Hodgkin lymphoma, nodular sclerosis, cellular phase of tonsil, NOS,ICDO Condition,ICDO3
36534765,Hodgkin lymphoma, nodular sclerosis, NOS, of rectum, NOS,ICDO Condition,ICDO3
36518385,Hodgkin lymphoma, nodular sclerosis, NOS, of spinal meninges,ICDO Condition,ICDO3
36534512,Hodgkin lymphoma, nodular sclerosis, grade 1 of retroperitoneum,ICDO Condition,ICDO3
36545071,Hodgkin lymphoma, nodular sclerosis, grade 2 of rectum, NOS,ICDO Condition,ICDO3
36562732,Hodgkin lymphoma, nodular sclerosis, cellular phase of colon, NOS,ICDO Condition,ICDO3
36564361,Hodgkin lymphoma, nodular sclerosis, NOS, of waldeyer ring,ICDO Condition,ICDO3
36564499,Hodgkin lymphoma, nodular sclerosis, NOS, of choroid,ICDO Condition,ICDO3
36539955,Hodgkin lymphoma, nodular sclerosis, grade 2 of pharynx, NOS,ICDO Condition,ICDO3
36557164,Hodgkin lymphoma, nodular sclerosis, grade 2 of labium majus,ICDO Condition,ICDO3
36568023,Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of connective, subcutaneous and other soft tissues,ICDO Condition,ICDO3
36563876,Hodgkin lymphoma, nodular sclerosis, grade 1 of uterine adnexa,ICDO Condition,ICDO3
36550306,Hodgkin lymphoma, nodular sclerosis, grade 1 of pylorus,ICDO Condition,ICDO3
36541209,Hodgkin lymphoma, nodular sclerosis, grade 1 of urachus,ICDO Condition,ICDO3
36529610,Hodgkin lymphoma, nodular sclerosis, NOS, of sigmoid colon,ICDO Condition,ICDO3
36555056,Hodgkin lymphoma, nodular sclerosis, grade 1 of lateral wall of bladder,ICDO Condition,ICDO3
36517176,Hodgkin lymphoma, nodular sclerosis, cellular phase of body of stomach,ICDO Condition,ICDO3
36525402,Hodgkin lymphoma, nodular sclerosis, grade 2 of lymph nodes of multiple regions,ICDO Condition,ICDO3
36524103,Hodgkin lymphoma, nodular sclerosis, cellular phase of islets of Langerhans,ICDO Condition,ICDO3
36533676,Hodgkin lymphoma, nodular sclerosis, NOS, of cheeck mucosa,ICDO Condition,ICDO3
36547168,Hodgkin lymphoma, nodular sclerosis, grade 2 of exocervix,ICDO Condition,ICDO3
36554063,Hodgkin lymphoma, nodular sclerosis, grade 1 of body of pancreas,ICDO Condition,ICDO3
36520850,Hodgkin lymphoma, nodular sclerosis, grade 1 of supraglottis,ICDO Condition,ICDO3
36528042,Hodgkin lymphoma, nodular sclerosis, NOS, of peritoneum, NOS,ICDO Condition,ICDO3
36543638,Hodgkin lymphoma, nodular sclerosis, cellular phase of connective, Subcutaneous and other soft tissues of head, face, and neck,ICDO Condition,ICDO3
36547876,Hodgkin lymphoma, nodular sclerosis, grade 1 of maxillary sinus,ICDO Condition,ICDO3
36554887,Hodgkin lymphoma, nodular sclerosis, grade 1 of anterior mediastinum,ICDO Condition,ICDO3
36565207,Hodgkin lymphoma, nodular sclerosis, cellular phase of peripheral nerves and autonomic nervous system of head, face, and neck,ICDO Condition,ICDO3
36558628,Hodgkin lymphoma, nodular sclerosis, NOS, of mandible,ICDO Condition,ICDO3
36528747,Hodgkin lymphoma, nodular sclerosis, grade 1 of bone, NOS,ICDO Condition,ICDO3
36524421,Hodgkin lymphoma, nodular sclerosis, grade 2 of tail of pancreas,ICDO Condition,ICDO3
36567574,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of stomach,ICDO Condition,ICDO3
36563743,Hodgkin lymphoma, nodular sclerosis, cellular phase of cheeck mucosa,ICDO Condition,ICDO3
36554510,Hodgkin lymphoma, nodular sclerosis, cellular phase of lateral wall of nasopharynx,ICDO Condition,ICDO3
36545677,Hodgkin lymphoma, nodular sclerosis, grade 2 of pyriform sinus,ICDO Condition,ICDO3
36565765,Hodgkin lymphoma, nodular sclerosis, cellular phase of tail of pancreas,ICDO Condition,ICDO3
36540852,Hodgkin lymphoma, nodular sclerosis, grade 1 of transverse colon,ICDO Condition,ICDO3
36537860,Hodgkin lymphoma, nodular sclerosis, NOS, of tonsillar pillar,ICDO Condition,ICDO3
36536136,Hodgkin lymphoma, nodular sclerosis, NOS, of cloacogenic zone,ICDO Condition,ICDO3
36527340,Hodgkin lymphoma, nodular sclerosis, grade 2 of skin of scalp and neck,ICDO Condition,ICDO3
36529604,Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of tongue,ICDO Condition,ICDO3
36564420,Hodgkin lymphoma, nodular sclerosis, NOS, of anterior mediastinum,ICDO Condition,ICDO3
36563079,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of female genital organs,ICDO Condition,ICDO3
36563003,Hodgkin lymphoma, nodular sclerosis, grade 2 of short bones of lower limb and associated joints,ICDO Condition,ICDO3
36541435,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of hypopharynx,ICDO Condition,ICDO3
36533638,Hodgkin lymphoma, nodular sclerosis, cellular phase of round ligament,ICDO Condition,ICDO3
36563512,Hodgkin lymphoma, nodular sclerosis, NOS, of urethra,ICDO Condition,ICDO3
3120880,Hodgkin's disease, nodular sclerosis of unspecified site,Clinical Finding,Nebraska Lexicon
36519221,Hodgkin lymphoma, nodular sclerosis, grade 1 of other specified parts of female genital organs,ICDO Condition,ICDO3
36544635,Hodgkin lymphoma, nodular sclerosis, cellular phase of anterior floor of mouth,ICDO Condition,ICDO3
36551410,Hodgkin lymphoma, nodular sclerosis, grade 2 of ileum,ICDO Condition,ICDO3
36553629,Hodgkin lymphoma, nodular sclerosis, cellular phase of breast, NOS,ICDO Condition,ICDO3
442157,Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb,Disorder,SNOMED
36558410,Hodgkin lymphoma, nodular sclerosis, grade 1 of skin, NOS,ICDO Condition,ICDO3
36554762,Hodgkin lymphoma, nodular sclerosis, cellular phase of stomach, NOS,ICDO Condition,ICDO3
36529326,Hodgkin lymphoma, nodular sclerosis, cellular phase of lymph nodes of inguinal region or leg,ICDO Condition,ICDO3
36566140,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of breast,ICDO Condition,ICDO3
36541037,Hodgkin lymphoma, nodular sclerosis, grade 2 of spinal meninges,ICDO Condition,ICDO3
36535425,Hodgkin lymphoma, nodular sclerosis, cellular phase of connective, Subcutaneous and other soft tissues of trunk, NOS,ICDO Condition,ICDO3
36526995,Hodgkin lymphoma, nodular sclerosis, cellular phase of dome of bladder,ICDO Condition,ICDO3
36524560,Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesion of bones, joints and articular cartilage,ICDO Condition,ICDO3
36527614,Hodgkin lymphoma, nodular sclerosis, NOS, of ampulla of Vater,ICDO Condition,ICDO3
36540857,Hodgkin lymphoma, nodular sclerosis, grade 1 of rectosigmoid junction,ICDO Condition,ICDO3
36562667,Hodgkin lymphoma, nodular sclerosis, grade 2 of peritoneum, NOS,ICDO Condition,ICDO3
434302,Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site,Disorder,SNOMED
36551114,Hodgkin lymphoma, nodular sclerosis, cellular phase of middle lobe, lung,ICDO Condition,ICDO3
36539119,Hodgkin lymphoma, nodular sclerosis, grade 1 of thyroid gland,ICDO Condition,ICDO3
36563597,Hodgkin lymphoma, nodular sclerosis, cellular phase of soft palate, NOS,ICDO Condition,ICDO3
36561170,Hodgkin lymphoma, nodular sclerosis, grade 2 of peripheral nerves and autonomic nervous system of trunk, NOS,ICDO Condition,ICDO3
36559106,Hodgkin lymphoma, nodular sclerosis, NOS, of pleura, NOS,ICDO Condition,ICDO3
36553293,Hodgkin lymphoma, nodular sclerosis, cellular phase of rib, sternum, clavicle and associated joints,ICDO Condition,ICDO3
36557491,Hodgkin lymphoma, nodular sclerosis, grade 1 of fundus of stomach,ICDO Condition,ICDO3
36541122,Hodgkin lymphoma, nodular sclerosis, cellular phase of cornea, NOS,ICDO Condition,ICDO3
36526078,Hodgkin lymphoma, nodular sclerosis, cellular phase of pleura, NOS,ICDO Condition,ICDO3
36539964,Hodgkin lymphoma, nodular sclerosis, grade 2 of gastrointestinal tract, NOS,ICDO Condition,ICDO3
36528895,Hodgkin lymphoma, nodular sclerosis, NOS, of eyelid,ICDO Condition,ICDO3
36563960,Hodgkin lymphoma, nodular sclerosis, grade 2 of descended testis,ICDO Condition,ICDO3
36519519,Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesion of lip, oral cavity and pharynx,ICDO Condition,ICDO3
36558851,Hodgkin lymphoma, nodular sclerosis, cellular phase of posterior wall of hypopharynx,ICDO Condition,ICDO3
36547429,Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of bones, joints and articular cartilage,ICDO Condition,ICDO3
36522207,Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of other and unspecified parts of mouth,ICDO Condition,ICDO3
3248481,Hodgkin disease, nodular sclerosis of extranodal AND/OR solid organ site,Clinical Finding,Nebraska Lexicon
36527518,Hodgkin lymphoma, nodular sclerosis, NOS, of intestinal tract, NOS,ICDO Condition,ICDO3
36538974,Hodgkin lymphoma, nodular sclerosis, NOS, of connective, Subcutaneous and other soft tissues of lower limb and hip,ICDO Condition,ICDO3
36525118,Hodgkin lymphoma, nodular sclerosis, NOS, of anterior wall of nasopharynx,ICDO Condition,ICDO3
197231,Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb,Disorder,SNOMED
36528543,Hodgkin lymphoma, nodular sclerosis, grade 1 of bladder, NOS,ICDO Condition,ICDO3
36567301,Hodgkin lymphoma, nodular sclerosis, NOS, of pancreas, NOS,ICDO Condition,ICDO3
36553476,Hodgkin lymphoma, nodular sclerosis, cellular phase of upper-outer quadrant of breast,ICDO Condition,ICDO3
36527724,Hodgkin lymphoma, nodular sclerosis, grade 1 of peritoneum, NOS,ICDO Condition,ICDO3
36524861,Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of colon,ICDO Condition,ICDO3
36535034,Hodgkin lymphoma, nodular sclerosis, grade 1 of lacrimal gland,ICDO Condition,ICDO3
36552737,Hodgkin lymphoma, nodular sclerosis, grade 2 of anal canal,ICDO Condition,ICDO3
36561840,Hodgkin lymphoma, nodular sclerosis, grade 1 of myometrium,ICDO Condition,ICDO3
36561976,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of accessory sinuses,ICDO Condition,ICDO3
36402399,Hodgkin lymphoma, nodular sclerosis, cellular phase of unknown primary site,ICDO Condition,ICDO3
36532809,Hodgkin lymphoma, nodular sclerosis, grade 2 of dorsal surface of tongue, NOS,ICDO Condition,ICDO3
36552810,Hodgkin lymphoma, nodular sclerosis, grade 1 of skin of lip, NOS,ICDO Condition,ICDO3
36554092,Hodgkin lymphoma, nodular sclerosis, NOS, of reticuloendothelial system, NOS,ICDO Condition,ICDO3
36565652,Hodgkin lymphoma, nodular sclerosis, cellular phase of anterior wall of nasopharynx,ICDO Condition,ICDO3
36556888,Hodgkin lymphoma, nodular sclerosis, grade 1 of cardia, NOS,ICDO Condition,ICDO3
36547733,Hodgkin lymphoma, nodular sclerosis, cellular phase of posterior wall of bladder,ICDO Condition,ICDO3
36547591,Hodgkin lymphoma, nodular sclerosis, cellular phase of meninges, NOS,ICDO Condition,ICDO3
36545481,Hodgkin lymphoma, nodular sclerosis, grade 2 of oropharynx, NOS,ICDO Condition,ICDO3
36566723,Hodgkin lymphoma, nodular sclerosis, grade 2 of central portion of breast,ICDO Condition,ICDO3
36538551,Hodgkin lymphoma, nodular sclerosis, grade 1 of major salivary gland, NOS,ICDO Condition,ICDO3
36539239,Hodgkin lymphoma, nodular sclerosis, cellular phase of superior wall of nasopharynx,ICDO Condition,ICDO3
36557319,Hodgkin lymphoma, nodular sclerosis, grade 2 of anterior surface of epiglottis,ICDO Condition,ICDO3
36536665,Hodgkin lymphoma, nodular sclerosis, NOS, of female genital tract, NOS,ICDO Condition,ICDO3
36551654,Hodgkin lymphoma, nodular sclerosis, NOS, of myometrium,ICDO Condition,ICDO3
36561718,Hodgkin lymphoma, nodular sclerosis, grade 1 of laryngeal cartilage,ICDO Condition,ICDO3
36539783,Hodgkin lymphoma, nodular sclerosis, cellular phase of duodenum,ICDO Condition,ICDO3
36538187,Hodgkin lymphoma, nodular sclerosis, grade 2 of gastric antrum,ICDO Condition,ICDO3
36525367,Hodgkin lymphoma, nodular sclerosis, NOS, of short bones of upper limb and associated joints,ICDO Condition,ICDO3
36551895,Hodgkin lymphoma, nodular sclerosis, grade 2 of skin of trunk,ICDO Condition,ICDO3
36557367,Hodgkin lymphoma, nodular sclerosis, cellular phase of pancreas, NOS,ICDO Condition,ICDO3
36559346,Hodgkin lymphoma, nodular sclerosis, cellular phase of tongue, NOS,ICDO Condition,ICDO3
42485180,Nodular sclerotic (classical) Hodgkin lymphoma,KCD7 code,KCD7
36544866,Hodgkin lymphoma, nodular sclerosis, NOS, of billiary tract, NOS,ICDO Condition,ICDO3
36550766,Hodgkin lymphoma, nodular sclerosis, NOS, of specified parts of peritoneum,ICDO Condition,ICDO3
36557476,Hodgkin lymphoma, nodular sclerosis, grade 2 of sigmoid colon,ICDO Condition,ICDO3
36558296,Hodgkin lymphoma, nodular sclerosis, grade 1 of floor of mouth, NOS,ICDO Condition,ICDO3
36566770,Hodgkin lymphoma, nodular sclerosis, grade 1 of hematopoietic system, NOS,ICDO Condition,ICDO3
36541215,Hodgkin lymphoma, nodular sclerosis, cellular phase of peripheral nerves and autonomic nervous system of upper limb and shoulder,ICDO Condition,ICDO3
36545458,Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesion of rectum, anus and anal canal,ICDO Condition,ICDO3
36564456,Hodgkin lymphoma, nodular sclerosis, grade 1 of eyelid,ICDO Condition,ICDO3
36564724,Hodgkin lymphoma, nodular sclerosis, grade 1 of hepatic flexure of colon,ICDO Condition,ICDO3
36531403,Hodgkin lymphoma, nodular sclerosis, NOS, of eye, NOS,ICDO Condition,ICDO3
36562363,Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of pancreas,ICDO Condition,ICDO3
36543619,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of retroperitoneum and peritoneum,ICDO Condition,ICDO3
36536032,Hodgkin lymphoma, nodular sclerosis, NOS, of endometrium,ICDO Condition,ICDO3
36532321,Hodgkin lymphoma, nodular sclerosis, grade 2 of testis, NOS,ICDO Condition,ICDO3
36521007,Hodgkin lymphoma, nodular sclerosis, NOS, of nasopharynx, NOS,ICDO Condition,ICDO3
36519934,Hodgkin lymphoma, nodular sclerosis, NOS, of ureter,ICDO Condition,ICDO3
36523862,Hodgkin lymphoma, nodular sclerosis, grade 2 of lateral floor of mouth,ICDO Condition,ICDO3
36540505,Hodgkin lymphoma, nodular sclerosis, NOS, of nipple,ICDO Condition,ICDO3
36567507,Hodgkin lymphoma, nodular sclerosis, NOS, of pelvic bones, sacrum, coccyx and associated joints,ICDO Condition,ICDO3
36565844,Hodgkin lymphoma, nodular sclerosis, grade 2 of upper Gum,ICDO Condition,ICDO3
36563545,Hodgkin lymphoma, nodular sclerosis, cellular phase of sigmoid colon,ICDO Condition,ICDO3
36560842,Hodgkin lymphoma, nodular sclerosis, grade 1 of anus, NOS,ICDO Condition,ICDO3
36559268,Hodgkin lymphoma, nodular sclerosis, grade 2 of body of stomach,ICDO Condition,ICDO3
36548093,Hodgkin lymphoma, nodular sclerosis, cellular phase of isthmus uteri,ICDO Condition,ICDO3
36537760,Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesion of retroperitoneum and peritoneum,ICDO Condition,ICDO3
36530173,Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of larynx,ICDO Condition,ICDO3
36565338,Hodgkin lymphoma, nodular sclerosis, grade 2 of kidney, NOS,ICDO Condition,ICDO3
36535706,Hodgkin lymphoma, nodular sclerosis, grade 2 of skin of lip, NOS,ICDO Condition,ICDO3
314600,Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
36528665,Hodgkin lymphoma, nodular sclerosis, grade 2 of vertebral column,ICDO Condition,ICDO3
36547516,Hodgkin lymphoma, nodular sclerosis, grade 2 of endometrium,ICDO Condition,ICDO3
36558719,Hodgkin lymphoma, nodular sclerosis, cellular phase of lower-inner quadrant of breast,ICDO Condition,ICDO3
36564591,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of palate,ICDO Condition,ICDO3
36527425,Hodgkin lymphoma, nodular sclerosis, grade 2 of tonsil, NOS,ICDO Condition,ICDO3
36545634,Hodgkin lymphoma, nodular sclerosis, grade 2 of laryngeal cartilage,ICDO Condition,ICDO3
36562319,Hodgkin lymphoma, nodular sclerosis, NOS, of uterus, NOS,ICDO Condition,ICDO3
36527692,Hodgkin lymphoma, nodular sclerosis, cellular phase of mouth, NOS,ICDO Condition,ICDO3
36532640,Hodgkin lymphoma, nodular sclerosis, cellular phase of connective, Subcutaneous and other soft tissues of lower limb and hip,ICDO Condition,ICDO3
36540687,Hodgkin lymphoma, nodular sclerosis, grade 2 of hypopharyngeal aspect of aryepiglottic fold,ICDO Condition,ICDO3
36560220,Hodgkin lymphoma, nodular sclerosis, grade 1 of paraurethral gland,ICDO Condition,ICDO3
36550491,Hodgkin lymphoma, nodular sclerosis, grade 1 of billiary tract, NOS,ICDO Condition,ICDO3
36537794,Hodgkin lymphoma, nodular sclerosis, cellular phase of ureteric orifice,ICDO Condition,ICDO3
36517334,Hodgkin lymphoma, nodular sclerosis, grade 1 of anal canal,ICDO Condition,ICDO3
36524694,Hodgkin lymphoma, nodular sclerosis, NOS, of frontal sinus,ICDO Condition,ICDO3
36526320,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of palate,ICDO Condition,ICDO3
36548694,Hodgkin lymphoma, nodular sclerosis, grade 1 of anterior wall of nasopharynx,ICDO Condition,ICDO3
36566038,Hodgkin lymphoma, nodular sclerosis, grade 2 of major salivary gland, NOS,ICDO Condition,ICDO3
36520799,Hodgkin lymphoma, nodular sclerosis, grade 1 of upper-inner quadrant of breast,ICDO Condition,ICDO3
36537270,Hodgkin lymphoma, nodular sclerosis, cellular phase of larynx, NOS,ICDO Condition,ICDO3
36541635,Hodgkin lymphoma, nodular sclerosis, cellular phase of gastrointestinal tract, NOS,ICDO Condition,ICDO3
36546924,Hodgkin lymphoma, nodular sclerosis, grade 1 of middle lobe, lung,ICDO Condition,ICDO3
36554481,Hodgkin lymphoma, nodular sclerosis, grade 2 of billiary tract, NOS,ICDO Condition,ICDO3
36561167,Hodgkin lymphoma, nodular sclerosis, grade 1 of submandibular gland,ICDO Condition,ICDO3
36563875,Hodgkin lymphoma, nodular sclerosis, NOS, of heart,ICDO Condition,ICDO3
36540934,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of nasopharynx,ICDO Condition,ICDO3
36540565,Hodgkin lymphoma, nodular sclerosis, cellular phase of pylorus,ICDO Condition,ICDO3
36402374,Hodgkin lymphoma, nodular sclerosis, grade 2 of unknown primary site,ICDO Condition,ICDO3
36518220,Hodgkin lymphoma, nodular sclerosis, grade 2 of urinary system, NOS,ICDO Condition,ICDO3
36531607,Hodgkin lymphoma, nodular sclerosis, NOS, of connective, Subcutaneous and other soft tissues of upper limb and shoulder,ICDO Condition,ICDO3
36539988,Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesion of corpus uteri,ICDO Condition,ICDO3
36562845,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of bladder,ICDO Condition,ICDO3
36519200,Hodgkin lymphoma, nodular sclerosis, grade 2 of overlapping lesion of bones, joints and articular cartilage,ICDO Condition,ICDO3
36526634,Hodgkin lymphoma, nodular sclerosis, grade 1 of pancreatic duct,ICDO Condition,ICDO3
36566753,Hodgkin lymphoma, nodular sclerosis, grade 2 of transverse colon,ICDO Condition,ICDO3
36564781,Hodgkin lymphoma, nodular sclerosis, cellular phase of pyriform sinus,ICDO Condition,ICDO3
36542493,Hodgkin lymphoma, nodular sclerosis, grade 2 of nipple,ICDO Condition,ICDO3
36541550,Hodgkin lymphoma, nodular sclerosis, grade 1 of ovary,ICDO Condition,ICDO3
36533517,Hodgkin lymphoma, nodular sclerosis, NOS, of vestibule of mouth,ICDO Condition,ICDO3
36560532,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of tongue,ICDO Condition,ICDO3
36542620,Hodgkin lymphoma, nodular sclerosis, cellular phase of upper-inner quadrant of breast,ICDO Condition,ICDO3
36526047,Hodgkin lymphoma, nodular sclerosis, grade 1 of lateral wall of nasopharynx,ICDO Condition,ICDO3
36522358,Hodgkin lymphoma, nodular sclerosis, NOS, of lateral wall of oropharynx,ICDO Condition,ICDO3
36521512,Hodgkin lymphoma, nodular sclerosis, cellular phase of anterior 2/3 of tongue, NOS,ICDO Condition,ICDO3
36518323,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of peripheral nerves and autonomic nervous system,ICDO Condition,ICDO3
36530055,Hodgkin lymphoma, nodular sclerosis, cellular phase of overlapping lesion of retroperitoneum and peritoneum,ICDO Condition,ICDO3
36533852,Hodgkin lymphoma, nodular sclerosis, grade 2 of skin, NOS,ICDO Condition,ICDO3
36538781,Hodgkin lymphoma, nodular sclerosis, grade 1 of overlapping lesion of palate,ICDO Condition,ICDO3
36557574,Hodgkin lymphoma, nodular sclerosis, grade 1 of soft palate, NOS,ICDO Condition,ICDO3
36519753,Hodgkin lymphoma, nodular sclerosis, NOS, of postcricoid region,ICDO Condition,ICDO3
36521025,Hodgkin lymphoma, nodular sclerosis, NOS, of cornea, NOS,ICDO Condition,ICDO3
36529001,Hodgkin lymphoma, nodular sclerosis, grade 1 of lower-outer quadrant of breast,ICDO Condition,ICDO3
36543872,Hodgkin lymphoma, nodular sclerosis, cellular phase of axillary tail of breast,ICDO Condition,ICDO3
44502142,Hodgkin lymphoma, nodular sclerosis, NOS, of upper lobe, lung,ICDO Condition,ICDO3
36562633,Hodgkin lymphoma, nodular sclerosis, cellular phase of anterior mediastinum,ICDO Condition,ICDO3
36559200,Hodgkin lymphoma, nodular sclerosis, grade 1 of cecum,ICDO Condition,ICDO3
